Symbol,LncBook ID,NONCODE ID,Ensemble ID,RefSeq ID,l_ID
RP11-435B5.4,-,NONHSAG002651,-,-,l000525
NONHSAG006891,-,NONHSAG006891,-,-,l000526
NONHSAG007359,-,NONHSAG007359,-,-,l000527
MIPEPP3,-,NONHSAG012947,-,-,l000528
RPL35AP31,-,NONHSAG013737,-,-,l000529
LINC00674,-,NONHSAG022581,-,-,l000530
NONHSAG017230,-,NONHSAG017230,-,-,l000531
AC004158.2,-,NONHSAG019921,-,-,l000532
NONHSAG023807,-,NONHSAG023807,-,-,l000533
NONHSAG025547,-,NONHSAG025547,-,-,l000534
ZNF404,-,NONHSAG025958,-,-,l000535
BCL11A,-,NONHSAG027858,-,-,l000536
NONHSAG029466,-,NONHSAG029466,-,-,l000537
NONHSAG032422,-,NONHSAG032422,-,-,l000538
SCARNA7,-,NONHSAG036534,-,-,l000539
NONHSAG037173,-,NONHSAG037173,-,-,l000540
NONHSAG037306,-,NONHSAG037306,-,-,l000541
NONHSAG038081,-,NONHSAG038081,-,-,l000542
NONHSAG039051,-,NONHSAG039051,-,-,l000543
MIR4453,-,NONHSAG039124,-,-,l000544
NONHSAG041983,-,NONHSAG041983,-,-,l000545
RP5-1186N24.3,-,NONHSAG043318,-,-,l000546
KIFC1,-,NONHSAG043604,-,-,l000547
NONHSAG043706,-,NONHSAG043706,-,-,l000548
NONHSAG044003,-,NONHSAG044003,-,-,l000549
SNHG5,-,NONHSAG044283,-,-,l000550
NONHSAG045081,-,NONHSAG045081,-,-,l000551
NONHSAG045257,-,NONHSAG045257,-,-,l000552
NONHSAG045294,-,NONHSAG045294,-,-,l000553
LINC00473,-,NONHSAG045383,-,-,l000554
AC091729.9,-,NONHSAG046760,-,-,l000555
SNHG15,-,NONHSAG047504,-,-,l000556
NONHSAG048604,-,NONHSAG048604,-,-,l000557
SULF1,-,NONHSAG050461,-,-,l000558
RP11-1C8.4,-,NONHSAG050987,-,-,l000559
NONHSAG051104,-,NONHSAG051104,-,-,l000560
NONHSAG052606,-,NONHSAG052606,-,-,l000561
RP6-99M1.2,-,NONHSAG054345,-,-,l000562
NONHSAG037679,-,NONHSAG037679,-,-,l000563
NONHSAG038059,-,NONHSAG038059,-,-,l000564
RP11-453E17.1,-,NONHSAG038086,-,-,l000565
NONHSAG001462,-,NONHSAG001462,-,-,l000566
RP11-164P12.4,-,NONHSAG039105,-,-,l000567
NONHSAG039294,-,NONHSAG039294,-,-,l000568
ZNF518B,-,NONHSAG037489,-,-,l000569
RP11-504A18.1,-,NONHSAG001587,-,-,l000570
NONHSAG037780,-,NONHSAG037780,-,-,l000571
FRYL,-,NONHSAG037898,-,-,l000572
NONHSAG001617,-,NONHSAG001617,-,-,l000573
NONHSAG038421,-,NONHSAG038421,-,-,l000574
H2AFZ,-,NONHSAG038501,-,-,l000575
NONHSAG038565,-,NONHSAG038565,-,-,l000576
NONHSAG038747,-,NONHSAG038747,-,-,l000577
NONHSAG039347,-,NONHSAG039347,-,-,l000578
RP11-182I10.3,-,NONHSAG001722,-,-,l000579
MIR4458,-,NONHSAG039785,-,-,l000580
NONHSAG040538,-,NONHSAG040538,-,-,l000581
ZBED3-AS1,-,NONHSAG040784,-,-,l000582
CTD-2007H13.3,-,NONHSAG041119,-,-,l000583
NONHSAG041451,-,NONHSAG041451,-,-,l000584
CTC-321K16.1,-,NONHSAG041613,-,-,l000585
NONHSAG041806,-,NONHSAG041806,-,-,l000586
NONHSAG042210,-,NONHSAG042210,-,-,l000587
RPI002_007291,-,NONHSAG039783,-,-,l000588
CTD-2127H9.1,-,NONHSAG040233,-,-,l000589
CTD-2201E18.3,-,NONHSAG040296,-,-,l000590
SAP30L-AS1,-,NONHSAG042000,-,-,l000591
NONHSAG042135,-,NONHSAG042135,-,-,l000592
CTC-338M12.7,-,NONHSAG042495,-,-,l000593
NONHSAG042645,-,NONHSAG042645,-,-,l000594
RP1-80B9.2,-,NONHSAG042638,-,-,l000595
NONHSAG042838,-,NONHSAG042838,-,-,l000596
RP1-265C24.8,-,NONHSAG043304,-,-,l000597
NONHSAG043306,-,NONHSAG043306,-,-,l000598
RPI001_553802,-,NONHSAG043981,-,-,l000599
LOC100131564,-,NONHSAG002086,-,-,l000600
NONHSAG044089,-,NONHSAG044089,-,-,l000601
RP11-398K22.12,-,NONHSAG044119,-,-,l000602
RP11-46B11.5,-,NONHSAG044192,-,-,l000603
RP5-1112D6.4,-,NONHSAG044603,-,-,l000604
RP3-399L15.3,-,NONHSAG044663,-,-,l000605
EYA4,-,NONHSAG044871,-,-,l000606
VTA1,-,NONHSAG045016,-,-,l000607
NONHSAG045058,-,NONHSAG045058,-,-,l000608
RP5-1074L1.1,-,NONHSAG002375,-,-,l000609
NONHSAG045243,-,NONHSAG045243,-,-,l000610
RP11-96K19.4,-,NONHSAG002392,-,-,l000611
GMDS,-,NONHSAG042608,-,-,l000612
NONHSAG042632,-,NONHSAG042632,-,-,l000613
RP3-406P24.3,-,NONHSAG042836,-,-,l000614
RP3-512B11.3,-,NONHSAG042957,-,-,l000615
GUSBP4,-,NONHSAG044022,-,-,l000616
MANEA-AS1,-,NONHSAG044394,-,-,l000617
LINC00622,-,NONHSAG002594,-,-,l000618
NONHSAG044696,-,NONHSAG044696,-,-,l000619
NONHSAG044971,-,NONHSAG044971,-,-,l000620
RP3-460G2.2,-,NONHSAG045005,-,-,l000621
RAET1K,-,NONHSAG045141,-,-,l000622
NONHSAG045405,-,NONHSAG045405,-,-,l000623
AC004837.5,-,NONHSAG047406,-,-,l000624
INHBA-AS1,-,NONHSAG047432,-,-,l000625
AC004854.4,-,NONHSAG047499,-,-,l000626
RP11-132A1.3,-,NONHSAG048405,-,-,l000627
NONHSAG048520,-,NONHSAG048520,-,-,l000628
AC068610.3,-,NONHSAG048593,-,-,l000629
ARHGEF2,-,NONHSAG003094,-,-,l000630
NONHSAG048824,-,NONHSAG048824,-,-,l000631
NPSR1-AS1,-,NONHSAG047319,-,-,l000632
AC011290.4,-,NONHSAG047396,-,-,l000633
NONHSAG047431,-,NONHSAG047431,-,-,l000634
RP11-111K18.2,-,NONHSAG047443,-,-,l000635
NONHSAG048263,-,NONHSAG048263,-,-,l000636
RPI001_571280,-,NONHSAG003458,-,-,l000637
LAMB1,-,NONHSAG048530,-,-,l000638
NONHSAG048840,-,NONHSAG048840,-,-,l000639
KMT2C,-,NONHSAG049197,-,-,l000640
RASAL2-AS1,-,NONHSAG003563,-,-,l000641
NONHSAG049792,-,NONHSAG049792,-,-,l000642
NONHSAG050800,-,NONHSAG050800,-,-,l000643
LINC00964,-,NONHSAG051205,-,-,l000644
NONHSAG003677,-,NONHSAG003677,-,-,l000645
FAM83H-AS1,-,NONHSAG051516,-,-,l000646
ZNF252P-AS1,-,NONHSAG051588,-,-,l000647
NONHSAG049331,-,NONHSAG049334,-,-,l000648
RP11-115C21.2,-,NONHSAG049418,-,-,l000649
CTD-2541M15.1,-,NONHSAG049421,-,-,l000650
AF131215.9,-,NONHSAG049529,-,-,l000651
AF131215.3,-,NONHSAG049530,-,-,l000652
NONHSAG049919,-,NONHSAG049919,-,-,l000653
NONHSAG050607,-,NONHSAG050607,-,-,l000654
NONHSAG050628,-,NONHSAG050628,-,-,l000655
NONHSAG050842,-,NONHSAG050842,-,-,l000656
NONHSAG051105,-,NONHSAG051105,-,-,l000657
RP11-383J24.5,-,NONHSAG051196,-,-,l000658
IL11RA,-,NONHSAG052080,-,-,l000659
FAM201A,-,NONHSAG052204,-,-,l000660
NONHSAG052620,-,NONHSAG052620,-,-,l000661
C9orf3,-,NONHSAG052915,-,-,l000662
NONHSAG053094,-,NONHSAG053094,-,-,l000663
RPI001_582290,-,NONHSAG053112,-,-,l000664
NONHSAG053115,-,NONHSAG053115,-,-,l000665
NONHSAG053450,-,NONHSAG053450,-,-,l000666
SPTAN1,-,NONHSAG053546,-,-,l000667
RPI001_582876,-,NONHSAG053550,-,-,l000668
NONHSAG051648,-,NONHSAG051648,-,-,l000669
C1orf132,-,NONHSAG004138,-,-,l000670
RPI001_584380,-,NONHSAG052654,-,-,l000671
RPI001_584681,-,NONHSAG052797,-,-,l000672
NONHSAG053004,-,NONHSAG053004,-,-,l000673
NONHSAG053208,-,NONHSAG053208,-,-,l000674
NONHSAG053232,-,NONHSAG053232,-,-,l000675
PPP1R26-AS1,-,NONHSAG053763,-,-,l000676
FLVCR1-AS1,-,NONHSAG004247,-,-,l000677
RP11-365D23.4,-,NONHSAG004270,-,-,l000678
RPI001_586795,-,NONHSAG004290,-,-,l000679
ZNF674-AS1,-,NONHSAG054360,-,-,l000680
MTND2P2,-,NONHSAG055009,-,-,l000681
NONHSAG055114,-,NONHSAG055114,-,-,l000682
NONHSAG055443,-,NONHSAG055443,-,-,l000683
RPI001_591093,-,NONHSAG004451,-,-,l000684
RP11-453F18__B.1,-,NONHSAG055315,-,-,l000685
HMGN1P37,-,NONHSAG055613,-,-,l000686
RP11-424G14.1,-,NONHSAG055863,-,-,l000687
NONHSAG001438,-,NONHSAG001438,-,-,l000688
NONHSAG004569,-,NONHSAG004569,-,-,l000689
RP11-435F13.2,-,NONHSAG004802,-,-,l000690
NONHSAG005501,-,NONHSAG005501,-,-,l000691
NONHSAG006244,-,NONHSAG006244,-,-,l000692
RP11-506M13.3,-,NONHSAG006339,-,-,l000693
RP11-475D12.2,-,NONHSAG006406,-,-,l000694
BEND7,-,NONHSAG005269,-,-,l000695
RP4-694A7.2,-,NONHSAG001774,-,-,l000696
NONHSAG006187,-,NONHSAG006187,-,-,l000697
NONHSAG006189,-,NONHSAG006189,-,-,l000698
NONHSAG006219,-,NONHSAG006219,-,-,l000699
TNKS2-AS1,-,NONHSAG006526,-,-,l000700
CCDC147-AS1,-,NONHSAG006796,-,-,l000701
NONHSAG006980,-,NONHSAG006980,-,-,l000702
RP13-137A17.4,-,NONHSAG007233,-,-,l000703
RP11-22P4.1,-,NONHSAG007923,-,-,l000704
NONHSAG008478,-,NONHSAG008478,-,-,l000705
RP11-21L23.2,-,NONHSAG009142,-,-,l000706
KCNQ1OT1,-,NONHSAG007431,-,-,l000707
NONHSAG008624,-,NONHSAG008624,-,-,l000708
RP11-727A23.5,-,NONHSAG009228,-,-,l000709
NONHSAG009373,-,NONHSAG009373,-,-,l000710
AP006216.11,-,NONHSAG009701,-,-,l000711
NONHSAG009800,-,NONHSAG009800,-,-,l000712
ZNF705A,-,NONHSAG010399,-,-,l000713
NONHSAG010635,-,NONHSAG010635,-,-,l000714
RP11-631N16.2,-,NONHSAG011503,-,-,l000715
NONHSAG012499,-,NONHSAG012499,-,-,l000716
PXN-AS1,-,NONHSAG012505,-,-,l000717
RP11-885B4.1,-,NONHSAG010196,-,-,l000718
RP11-359J14.2,-,NONHSAG010669,-,-,l000719
NONHSAG010766,-,NONHSAG010767,-,-,l000720
RP11-996F15.2,-,NONHSAG010777,-,-,l000721
NONHSAG011576,-,NONHSAG011576,-,-,l000722
NONHSAG011577,-,NONHSAG011577,-,-,l000723
RP11-412D9.4,-,NONHSAG012182,-,-,l000724
NONHSAG002433,-,NONHSAG002433,-,-,l000725
RP1-43E13.2,-,NONHSAG000536,-,-,l000726
NONHSAG012899,-,NONHSAG012899,-,-,l000727
RPI001_619532,-,NONHSAG013269,-,-,l000728
NONHSAG013350,-,NONHSAG013350,-,-,l000729
NONHSAG002552,-,NONHSAG002552,-,-,l000730
NONHSAG002553,-,NONHSAG002553,-,-,l000731
RBM26-AS1,-,NONHSAG013847,-,-,l000732
NONHSAG012900,-,NONHSAG012900,-,-,l000733
RP11-417J8.3,-,NONHSAG002628,-,-,l000734
NONHSAG013038,-,NONHSAG013038,-,-,l000735
PAN3-AS1,-,NONHSAG013098,-,-,l000736
NONHSAG013186,-,NONHSAG013186,-,-,l000737
NONHSAG013249,-,NONHSAG013249,-,-,l000738
LINC00339,-,NONHSAG000626,-,-,l000739
TPTE2P5,-,NONHSAG013310,-,-,l000740
NONHSAG013468,-,NONHSAG013468,-,-,l000741
NONHSAG013836,-,NONHSAG013836,-,-,l000742
NONHSAG014744,-,NONHSAG014744,-,-,l000743
NONHSAG015185,-,NONHSAG015185,-,-,l000744
RP11-718G2.5,-,NONHSAG015344,-,-,l000745
SIPA1L1,-,NONHSAG015377,-,-,l000746
NONHSAG015514,-,NONHSAG015514,-,-,l000747
DICER1-AS1,-,NONHSAG015788,-,-,l000748
CHD8,-,NONHSAG014425,-,-,l000749
NONHSAG014606,-,NONHSAG014606,-,-,l000750
NONHSAG015286,-,NONHSAG015286,-,-,l000751
NONHSAG015349,-,NONHSAG015349,-,-,l000752
SNHG10,-,NONHSAG015798,-,-,l000753
RP11-45P15.4,-,NONHSAG016009,-,-,l000754
RP11-752G15.6,-,NONHSAG017672,-,-,l000755
RP11-566K19.6,-,NONHSAG016257,-,-,l000756
RP11-680F8.4,-,NONHSAG016388,-,-,l000757
LOXL1-AS1,-,NONHSAG017388,-,-,l000758
NONHSAG003507,-,NONHSAG003507,-,-,l000759
RP11-386M24.6,-,NONHSAG017938,-,-,l000760
NONHSAG018857,-,NONHSAG018857,-,-,l000761
RP11-196G11.2,-,NONHSAG019129,-,-,l000762
RP11-452L6.7,-,NONHSAG019162,-,-,l000763
ZNF205-AS1,-,NONHSAG018392,-,-,l000764
NONHSAG019483,-,NONHSAG019483,-,-,l000765
NONHSAG019499,-,NONHSAG019499,-,-,l000766
RP11-529K1.2,-,NONHSAG019860,-,-,l000767
NONHSAG020013,-,NONHSAG020013,-,-,l000768
NONHSAG020114,-,NONHSAG020114,-,-,l000769
SUZ12P,-,NONHSAG021408,-,-,l000770
RP11-227G15.8,-,NONHSAG021479,-,-,l000771
NBR2,-,NONHSAG021874,-,-,l000772
MAP3K14-AS1,-,NONHSAG021978,-,-,l000773
CTC-462L7.1,-,NONHSAG022256,-,-,l000774
RP11-579O24.3,-,NONHSAG022342,-,-,l000775
RP11-619I22.1,-,NONHSAG022365,-,-,l000776
RP11-160O5.1,-,NONHSAG022532,-,-,l000777
MIR22HG,-,NONHSAG020474,-,-,l000778
RP1-59D14.3,-,NONHSAG020506,-,-,l000779
RP11-799D4.4,-,NONHSAG021537,-,-,l000780
NONHSAG021608,-,NONHSAG021608,-,-,l000781
MRPL45P2,-,NONHSAG022043,-,-,l000782
NONHSAG022087,-,NONHSAG022087,-,-,l000783
NONHSAG022343,-,NONHSAG022343,-,-,l000784
AMZ2P1,-,NONHSAG022523,-,-,l000785
ROCK1P1,-,NONHSAG023149,-,-,l000786
ANKRD20A5P,-,NONHSAG023459,-,-,l000787
GALNT1,-,NONHSAG023688,-,-,l000788
RPI001_645854,-,NONHSAG024029,-,-,l000789
MIR1-2,-,NONHSAG023503,-,-,l000790
CTB-92J24.2,-,NONHSAG025367,-,-,l000791
NONHSAG025662,-,NONHSAG025662,-,-,l000792
ZNF91,-,NONHSAG025345,-,-,l000793
AC005307.1,-,NONHSAG025391,-,-,l000794
CTC-523E23.1,-,NONHSAG025536,-,-,l000795
CTC-523E23.8,-,NONHSAG025543,-,-,l000796
AD000090.2,-,NONHSAG025583,-,-,l000797
NONHSAG025829,-,NONHSAG025829,-,-,l000798
NONHSAG026113,-,NONHSAG026113,-,-,l000799
NONHSAG026692,-,NONHSAG026692,-,-,l000800
NONHSAG027346,-,NONHSAG027346,-,-,l000801
RPI001_654597,-,NONHSAG004394,-,-,l000802
NONHSAG027670,-,NONHSAG027670,-,-,l000803
RPI001_656523,-,NONHSAG028968,-,-,l000804
AC009404.2,-,NONHSAG029066,-,-,l000805
AC018737.1,-,NONHSAG029132,-,-,l000806
NONHSAG029958,-,NONHSAG029958,-,-,l000807
TTN-AS1,-,NONHSAG029956,-,-,l000808
NONHSAG030056,-,NONHSAG030056,-,-,l000809
NONHSAG000838,-,NONHSAG000838,-,-,l000810
NONHSAG004522,-,NONHSAG004522,-,-,l000811
RPI001_659880,-,NONHSAG030746,-,-,l000812
NONHSAG026754,-,NONHSAG026754,-,-,l000813
RP11-254F7.2,-,NONHSAG026976,-,-,l000814
DISC1,-,NONHSAG004627,-,-,l000815
AC016747.3,-,NONHSAG027873,-,-,l000816
RPI001_662252,-,NONHSAG027947,-,-,l000817
NONHSAG027991,-,NONHSAG027991,-,-,l000818
NONHSAG028114,-,NONHSAG028114,-,-,l000819
NONHSAG028462,-,NONHSAG028462,-,-,l000820
NONHSAG029023,-,NONHSAG029023,-,-,l000821
NONHSAG004815,-,NONHSAG004815,-,-,l000822
NONHSAG030017,-,NONHSAG030017,-,-,l000823
RP11-410E4.1,-,NONHSAG030049,-,-,l000824
NONHSAG030085,-,NONHSAG030085,-,-,l000825
NONHSAG030338,-,NONHSAG030338,-,-,l000826
RP11-384O8.1,-,NONHSAG030633,-,-,l000827
RPI001_666981,-,NONHSAG031536,-,-,l000828
OSER1-AS1,-,NONHSAG031831,-,-,l000829
NONHSAG031084,-,NONHSAG031084,-,-,l000830
FAM182B,-,NONHSAG031540,-,-,l000831
RP11-169K16.9,-,NONHSAG000448,-,-,l000832
RP4-564F22.5,-,NONHSAG031748,-,-,l000833
U1,-,NONHSAG000479,-,-,l000834
RPI001_669620,-,NONHSAG032718,-,-,l000835
NONHSAG032813,-,NONHSAG032813,-,-,l000836
RPI001_669976,-,NONHSAG032912,-,-,l000837
AF127936.7,-,NONHSAG032400,-,-,l000838
LINC00158,-,NONHSAG032551,-,-,l000839
NONHSAG032559,-,NONHSAG032559,-,-,l000840
RPL23P2,-,NONHSAG032609,-,-,l000841
NONHSAG032760,-,NONHSAG032760,-,-,l000842
THAP7-AS1,-,NONHSAG033348,-,-,l000843
PPIL2,-,NONHSAG033376,-,-,l000844
RPI001_671377,-,NONHSAG033536,-,-,l000845
ISCA2P1,-,NONHSAG033587,-,-,l000846
RPI001_671896,-,NONHSAG034146,-,-,l000847
NONHSAG033608,-,NONHSAG033608,-,-,l000848
RP1-85F18.6,-,NONHSAG034006,-,-,l000849
NONHSAG034087,-,NONHSAG034087,-,-,l000850
CTA-217C2.1,-,NONHSAG034128,-,-,l000851
RP5-1092A3.4,-,NONHSAG000831,-,-,l000852
NONHSAG035165,-,NONHSAG035165,-,-,l000853
TMEM30C,-,NONHSAG035593,-,-,l000854
RP11-221J22.1,-,NONHSAG035626,-,-,l000855
RP11-18H7.1,-,NONHSAG035860,-,-,l000856
RP11-475N22.4,-,NONHSAG036016,-,-,l000857
LINC00969,-,NONHSAG037073,-,-,l000858
NONHSAG035158,-,NONHSAG035158,-,-,l000859
RP11-69E11.4,-,NONHSAG001118,-,-,l000860
MAGI1,-,NONHSAG035347,-,-,l000861
NONHSAG035370,-,NONHSAG035370,-,-,l000862
RP11-553L6.5,-,NONHSAG035786,-,-,l000863
NONHSAG001304,-,NONHSAG001304,-,-,l000864
NONHSAG036309,-,NONHSAG036309,-,-,l000865
RN7SL2,-,NONHSAG014892,-,-,l000866
RUNXOR,-,-,-,-,l000867
Sat III lncRNA,-,-,-,-,l000868
scAlu RNA,-,NONHSAT081696,-,-,l000869
SCARNA10,-,NONHSAG010307,-,-,l000870
SCARNA18.2,-,-,-,-,l000871
SCARNA2,-,NONHSAG002325,-,-,l000872
SCARNA4,-,NONHSAT006782,-,-,l000873
SChLAP1,-,-,-,-,l000874
SNHG11,-,NONHSAG031750,-,-,l000875
SNORA12,-,NONHSAT015953,-,-,l000876
SNORA14B,-,NONHSAT010337,-,-,l000877
SNORA21,-,NONHSAT053379,-,-,l000878
SNORA22.3,-,-,-,-,l000879
SNORA23,-,NONHSAT017920,-,-,l000880
SNORA33,-,NONHSAT081729,-,-,l000881
SNORA42,-,NONHSAT005395,-,-,l000882
SNORA44,-,NONHSAT006397,-,-,l000883
SNORA46,-,NONHSAT037991,-,-,l000884
SNORA48,-,NONHSAT028854,-,-,l000885
SNORA53,-,NONHSAG012033,-,-,l000886
SNORA60,-,NONHSAT079689,-,-,l000887
SNORA61,-,NONHSAT001978,-,-,l000888
SNORA62.4,-,-,-,-,l000889
SNORA64,-,NONHSAT027916,-,-,l000890
SNORA65,-,NONHSAT134811,-,-,l000891
SNORA66,-,NONHSAT004470,-,-,l000892
SNORA68,-,NONHSAT034274,-,-,l000893
SNORA71B,-,NONHSAT079665,-,-,l000894
SNORA72,-,NONHSAT009022,-,-,l000895
SNORA73A,-,-,-,-,l000896
SNORA73B,-,NONHSAG000836,-,-,l000897
SNORA75,-,NONHSAT026398,-,-,l000898
SNORA76,-,NONHSAG022495,-,-,l000899
SNORA7A,-,NONHSAT088025,-,-,l000900
SNORA7B,-,NONHSAT092050,-,-,l000901
SNORA8,-,NONHSAT023678,-,-,l000902
SNORA80B,-,NONHSAT069102,-,-,l000903
SNORD10,-,NONHSAT145404,-,-,l000904
SNORD100,-,NONHSAT114979,-,-,l000905
SNORD101,-,NONHSAT114978,-,-,l000906
SNORD104,-,NONHSAT055274,-,-,l000907
SNORD105,-,NONHSAT061026,-,-,l000908
SNORD105B,-,NONHSAT061027,-,-,l000909
SNORD11,-,NONHSAT042288,-,-,l000910
SNORD110,-,NONHSAT078188,-,-,l000911
SNORD114-17,-,NONHSAT039889,-,-,l000912
SNORD116-25,-,NONHSAT041048,-,-,l000913
SNORD12,-,NONHSAT080215,-,-,l000914
SNORD126,-,NONHSAT035567,-,-,l000915
SNORD12C,-,NONHSAT080213,-,-,l000916
SNORD13,-,NONHSAT125966,-,-,l000917
SNORD14A,-,-,-,-,l000918
SNORD14D,-,NONHSAT024834,-,-,l000919
SNORD14E,-,NONHSAT024833,-,-,l000920
SNORD15A,-,NONHSAT023096,-,-,l000921
SNORD15B,-,NONHSAT023099,-,-,l000922
SNORD16,-,NONHSAT046802,-,-,l000923
SNORD18A,-,NONHSAT046805,-,-,l000924
SNORD18B,-,NONHSAT046799,-,-,l000925
SNORD18C,-,NONHSAT046798,-,-,l000926
SNORD19.1,-,-,-,-,l000927
SNORD19B.1,-,-,-,-,l000928
SNORD1A,-,NONHSAT056055,-,-,l000929
SNORD1B,-,NONHSAT056051,-,-,l000930
SNORD20,-,NONHSAT077361,-,-,l000931
SNORD24,-,NONHSAT135305,-,-,l000932
SNORD25,-,NONHSAT021860,-,-,l000933
SNORD26,-,NONHSAT021859,-,-,l000934
SNORD27,-,NONHSAT032349,-,-,l000935
SNORD28,-,NONHSAT059516,-,-,l000936
SNORD30,-,NONHSAT138229,-,-,l000937
SNORD31,-,NONHSAT035079,-,-,l000938
SNORD32A,-,NONHSAT067195,-,-,l000939
SNORD33,-,NONHSAT067197,-,-,l000940
SNORD34,-,NONHSAT067199,-,-,l000941
SNORD35A,-,NONHSAT067204,-,-,l000942
SNORD35B,-,NONHSAT067208,-,-,l000943
SNORD36A,-,NONHSAT135310,-,-,l000944
SNORD36C,-,NONHSAT135311,-,-,l000945
SNORD37,-,NONHSAT034272,-,-,l000946
SNORD38A,-,NONHSAT002900,-,-,l000947
SNORD38B,-,NONHSAT002902,-,-,l000948
SNORD42A,-,NONHSAT052643,-,-,l000949
SNORD42B,-,NONHSAT052636,-,-,l000950
SNORD44,-,NONHSAT035247,-,-,l000951
SNORD46,-,NONHSAT002898,-,-,l000952
SNORD47,-,NONHSAT007687,-,-,l000953
SNORD48,-,NONHSAT108843,-,-,l000954
SNORD49A,-,NONHSAT145969,-,-,l000955
SNORD4A,-,NONHSAT052640,-,-,l000956
SNORD4B,-,NONHSAT052644,-,-,l000957
SNORD50A,-,NONHSAT113864,-,-,l000958
SNORD54,-,NONHSAT126671,-,-,l000959
SNORD56.6,-,-,-,-,l000960
SNORD57.1,-,-,-,-,l000961
SNORD58A,-,NONHSAT059238,-,-,l000962
SNORD58B,-,NONHSAT059241,-,-,l000963
SNORD58C,-,NONHSAT059230,-,-,l000964
SNORD59A,-,NONHSAT028838,-,-,l000965
SNORD59B,-,NONHSAT028837,-,-,l000966
SNORD6,-,NONHSAT023672,-,-,l000967
SNORD60,-,NONHSAT009045,-,-,l000968
SNORD63.1,-,-,-,-,l000969
SNORD65,-,NONHSAT099402,-,-,l000970
SNORD66,-,NONHSAT093702,-,-,l000971
SNORD68,-,NONHSAT144546,-,-,l000972
SNORD69,-,NONHSAT089949,-,-,l000973
SNORD71,-,NONHSAT143508,-,-,l000974
SNORD72,-,NONHSAT101159,-,-,l000975
SNORD74,-,NONHSAT015464,-,-,l000976
SNORD75,-,NONHSAT070336,-,-,l000977
SNORD76,-,NONHSAT007703,-,-,l000978
SNORD77,-,NONHSAT041538,-,-,l000979
SNORD78,-,NONHSAT007697,-,-,l000980
SNORD8,-,NONHSAT035681,-,-,l000981
SNORD80,-,NONHSAT007689,-,-,l000982
SNORD81,-,NONHSAT004255,-,-,l000983
SNORD82,-,NONHSAT077363,-,-,l000984
SNORD83A,-,NONHSAT086774,-,-,l000985
SNORD83B,-,NONHSAT086764,-,-,l000986
SNORD90,-,NONHSAT134598,-,-,l000987
SNORD91A,-,NONHSAT144935,-,-,l000988
SNORD91B,-,NONHSAT144934,-,-,l000989
SNORD96A,-,NONHSAT105931,-,-,l000990
SNORD99,-,NONHSAT001977,-,-,l000991
snoU2-30.1,-,-,-,-,l000992
snR39B.2,-,-,-,-,l000993
SOX2OT,-,-,-,-,l000994
TERRA,-,-,-,-,l000995
TFEB-Alpha,-,-,-,-,l000996
TINCR,-,NONHSAG024566,-,-,l000997
TVASS,-,-,-,-,l000998
U1,-,NONHSAG000498,-,-,l000999
U2,-,NONHSANOBEDT000113,-,-,l001000
U3,-,NONHSAG022075,-,-,l001001
U4,-,NONHSANOBEDT000114,-,-,l001002
RNU5E-1,-,NONHSAT000924,-,-,l001003
U6,-,NONHSAT116310,-,-,l001004
U7,-,NONHSAT026188,-,-,l001005
U8.4,-,-,-,-,l001006
CUDR,-,NONHSAG025011,-,-,l001007
vRNA,-,NONHSAT104229,-,-,l001008
mer11c,-,-,-,-,l001009
l1pa16,-,-,-,-,l001010
TSIX,-,NONHSAG054779,-,-,l001011
mdm2-as,-,-,-,-,l001012
XIST,HSALNG0138602,NONHSAG054780.3,ENSG00000229807.12,NR_001564,l001013
Y3 RNA,-,-,-,-,l001014
MALAT1,HSALNG0084905,NONHSAG008675.3,ENSG00000251562.8,NR_002819,l001015
gtl2,-,-,-,-,l001016
HIF1A-AS2,-,NONHSAG015182,-,-,l001017
tie-1as,-,-,-,-,l001018
uc.460,-,-,-,-,l001019
uc.446,-,-,-,-,l001020
uc.379,-,-,-,-,l001021
uc.364,-,-,-,-,l001022
uc.350,-,-,-,-,l001023
uc.347,-,-,-,-,l001024
uc.279,-,-,-,-,l001025
AIRN,-,NONHSAG045306,-,-,l001026
ï¿½MYCN,-,-,-,-,l001027
mycnos,-,NONHSAG027075,-,-,l001028
PINK1-AS,-,NONHSAG000579,-,-,l001029
PCA3,-,NONHSAG052609,-,-,l001030
LINC-RoR,-,NONHSAG023930,-,-,l001031
PANDAR,-,-,-,-,l001032
MBII-52,-,-,-,-,l001033
NONHSAG033244,-,NONHSAG033251,-,-,l001034
ANKHD1-EIF4EBP3,-,NONHSAG041736,-,-,l001035
UCN2,-,-,-,-,l001036
MEG3,-,NONHSAG015923,-,-,l001037
TP53TG1,-,NONHSAG048130,-,-,l001038
SOX2-OT,-,NONHSAG036783,-,-,l001039
PCGEM1,-,NONHSAG030128,-,-,l001040
nkx2.2as,-,-,-,-,l001041
GNAS-AS1,-,NONHSAG032157,-,-,l001042
HFE antisense RNA,-,-,-,-,l001043
BDNF-AS,-,NONHSAG007898,-,-,l001044
antisense mRNAs of HAS2,-,-,-,-,l001045
antisense c-myc RNA,-,-,-,-,l001046
iNOS AS,-,-,-,-,l001047
RPS6KA2-AS1,-,NONHSAG045399,-,-,l001048
DISC2,-,-,-,-,l001049
ANCR,-,-,-,-,l001050
HAS2-AS1 RNA,-,-,-,-,l001051
