Gene ID,Symbol,Protein,Cell Line,ID Set
HSALNG0101353,-,RBFOX2,HepG2,NONHSAG015001.2;ENSG00000225680.1;N/A;HSALNG0101353
HSALNG0101353,-,GRWD1,HepG2,NONHSAG015001.2;ENSG00000225680.1;N/A;HSALNG0101353
HSALNG0101470,KTN1-AS1,SUGP2,HepG2,NONHSAG015044.3;ENSG00000186615.11;NR_027123;HSALNG0101470
HSALNG0101614,PSMA3-AS1,RBM15,K562,NONHSAG015097.3;ENSG00000257621.8;NR_029434;HSALNG0101614
HSALNG0101614,PSMA3-AS1,NCBP2,HepG2,NONHSAG015097.3;ENSG00000257621.8;NR_029434;HSALNG0101614
HSALNG0101614,PSMA3-AS1,ZC3H11A,HepG2,NONHSAG015097.3;ENSG00000257621.8;NR_029434;HSALNG0101614
HSALNG0101614,PSMA3-AS1,SAFB,K562,NONHSAG015097.3;ENSG00000257621.8;NR_029434;HSALNG0101614
HSALNG0101614,PSMA3-AS1,PRPF8,HepG2,NONHSAG015097.3;ENSG00000257621.8;NR_029434;HSALNG0101614
HSALNG0101614,PSMA3-AS1,U2AF1,HepG2,NONHSAG015097.3;ENSG00000257621.8;NR_029434;HSALNG0101614
HSALNG0101614,PSMA3-AS1,U2AF2,HepG2,NONHSAG015097.3;ENSG00000257621.8;NR_029434;HSALNG0101614
HSALNG0101614,PSMA3-AS1,AQR,HepG2,NONHSAG015097.3;ENSG00000257621.8;NR_029434;HSALNG0101614
HSALNG0101614,PSMA3-AS1,PRPF8,K562,NONHSAG015097.3;ENSG00000257621.8;NR_029434;HSALNG0101614
HSALNG0101614,PSMA3-AS1,BUD13,HepG2,NONHSAG015097.3;ENSG00000257621.8;NR_029434;HSALNG0101614
HSALNG0101614,PSMA3-AS1,BUD13,K562,NONHSAG015097.3;ENSG00000257621.8;NR_029434;HSALNG0101614
HSALNG0101614,PSMA3-AS1,U2AF2,K562,NONHSAG015097.3;ENSG00000257621.8;NR_029434;HSALNG0101614
HSALNG0101614,PSMA3-AS1,U2AF1,K562,NONHSAG015097.3;ENSG00000257621.8;NR_029434;HSALNG0101614
HSALNG0101614,PSMA3-AS1,GPKOW,K562,NONHSAG015097.3;ENSG00000257621.8;NR_029434;HSALNG0101614
HSALNG0101614,PSMA3-AS1,BCLAF1,HepG2,NONHSAG015097.3;ENSG00000257621.8;NR_029434;HSALNG0101614
HSALNG0101614,PSMA3-AS1,EFTUD2,K562,NONHSAG015097.3;ENSG00000257621.8;NR_029434;HSALNG0101614
HSALNG0101614,PSMA3-AS1,PPIG,HepG2,NONHSAG015097.3;ENSG00000257621.8;NR_029434;HSALNG0101614
HSALNG0101614,PSMA3-AS1,KHSRP,K562,NONHSAG015097.3;ENSG00000257621.8;NR_029434;HSALNG0101614
HSALNG0101614,PSMA3-AS1,KHSRP,HepG2,NONHSAG015097.3;ENSG00000257621.8;NR_029434;HSALNG0101614
HSALNG0101614,PSMA3-AS1,HNRNPL,K562,NONHSAG015097.3;ENSG00000257621.8;NR_029434;HSALNG0101614
HSALNG0101614,PSMA3-AS1,ILF3,HepG2,NONHSAG015097.3;ENSG00000257621.8;NR_029434;HSALNG0101614
HSALNG0101614,PSMA3-AS1,SUGP2,HepG2,NONHSAG015097.3;ENSG00000257621.8;NR_029434;HSALNG0101614
HSALNG0101614,PSMA3-AS1,NSUN2,K562,NONHSAG015097.3;ENSG00000257621.8;NR_029434;HSALNG0101614
HSALNG0101614,PSMA3-AS1,MATR3,K562,NONHSAG015097.3;ENSG00000257621.8;NR_029434;HSALNG0101614
HSALNG0101614,PSMA3-AS1,XPO5,HepG2,NONHSAG015097.3;ENSG00000257621.8;NR_029434;HSALNG0101614
HSALNG0101614,PSMA3-AS1,SSB,K562,NONHSAG015097.3;ENSG00000257621.8;NR_029434;HSALNG0101614
HSALNG0101614,PSMA3-AS1,MATR3,HepG2,NONHSAG015097.3;ENSG00000257621.8;NR_029434;HSALNG0101614
HSALNG0101614,PSMA3-AS1,SAFB2,K562,NONHSAG015097.3;ENSG00000257621.8;NR_029434;HSALNG0101614
HSALNG0101614,PSMA3-AS1,QKI,HepG2,NONHSAG015097.3;ENSG00000257621.8;NR_029434;HSALNG0101614
HSALNG0101614,PSMA3-AS1,PTBP1,HepG2,NONHSAG015097.3;ENSG00000257621.8;NR_029434;HSALNG0101614
HSALNG0101614,PSMA3-AS1,PTBP1,K562,NONHSAG015097.3;ENSG00000257621.8;NR_029434;HSALNG0101614
HSALNG0101614,PSMA3-AS1,CDC40,HepG2,NONHSAG015097.3;ENSG00000257621.8;NR_029434;HSALNG0101614
HSALNG0101614,PSMA3-AS1,RBM22,HepG2,NONHSAG015097.3;ENSG00000257621.8;NR_029434;HSALNG0101614
HSALNG0101614,PSMA3-AS1,AQR,K562,NONHSAG015097.3;ENSG00000257621.8;NR_029434;HSALNG0101614
HSALNG0101614,PSMA3-AS1,UCHL5,K562,NONHSAG015097.3;ENSG00000257621.8;NR_029434;HSALNG0101614
HSALNG0101614,PSMA3-AS1,ZNF622,K562,NONHSAG015097.3;ENSG00000257621.8;NR_029434;HSALNG0101614
HSALNG0101776,"HIF1A-AS2,HIF1A-AS1,HIF1A-AS3",ILF3,K562,NONHSAG015179.2;ENSG00000258667.2;NR_047116;HSALNG0101776
HSALNG0101776,"HIF1A-AS2,HIF1A-AS1,HIF1A-AS3",TARDBP,K562,NONHSAG015179.2;ENSG00000258667.2;NR_047116;HSALNG0101776
HSALNG0101776,"HIF1A-AS2,HIF1A-AS1,HIF1A-AS3",LIN28B,K562,NONHSAG015179.2;ENSG00000258667.2;NR_047116;HSALNG0101776
HSALNG0101776,"HIF1A-AS2,HIF1A-AS1,HIF1A-AS3",HNRNPL,K562,NONHSAG015179.2;ENSG00000258667.2;NR_047116;HSALNG0101776
HSALNG0102001,-,EXOSC5,K562,NONHSAG015257.3;ENSG00000258561.2;N/A;HSALNG0102001
HSALNG0102048,-,TROVE2,K562,N/A;N/A;N/A;HSALNG0102048
HSALNG0102215,-,SUGP2,HepG2,NONHSAG015348.2;ENSG00000257759.2;N/A;HSALNG0102215
HSALNG0102215,-,PTBP1,HepG2,NONHSAG015348.2;ENSG00000257759.2;N/A;HSALNG0102215
HSALNG0102564,-,PTBP1,HepG2,NONHSAG015510.2;ENSG00000258454.1;N/A;HSALNG0102564
HSALNG0102564,-,PPIG,HepG2,NONHSAG015510.2;ENSG00000258454.1;N/A;HSALNG0102564
HSALNG0103023,LINC01146,GRWD1,HepG2,NONHSAG015652.2;ENSG00000258867.6;NR_046094;HSALNG0103023
HSALNG0103023,LINC01146,BCLAF1,HepG2,NONHSAG015652.2;ENSG00000258867.6;NR_046094;HSALNG0103023
HSALNG0103023,LINC01146,ILF3,HepG2,NONHSAG015652.2;ENSG00000258867.6;NR_046094;HSALNG0103023
HSALNG0103023,LINC01146,HNRNPL,HepG2,NONHSAG015652.2;ENSG00000258867.6;NR_046094;HSALNG0103023
HSALNG0103023,LINC01146,QKI,HepG2,NONHSAG015652.2;ENSG00000258867.6;NR_046094;HSALNG0103023
HSALNG0103023,LINC01146,TRA2A,HepG2,NONHSAG015652.2;ENSG00000258867.6;NR_046094;HSALNG0103023
HSALNG0103023,LINC01146,PTBP1,HepG2,NONHSAG015652.2;ENSG00000258867.6;NR_046094;HSALNG0103023
HSALNG0103023,LINC01146,HNRNPK,HepG2,NONHSAG015652.2;ENSG00000258867.6;NR_046094;HSALNG0103023
HSALNG0103023,LINC01146,SUGP2,HepG2,NONHSAG015652.2;ENSG00000258867.6;NR_046094;HSALNG0103023
HSALNG0103023,LINC01146,MATR3,HepG2,NONHSAG015652.2;ENSG00000258867.6;NR_046094;HSALNG0103023
HSALNG0103023,LINC01146,PCBP2,HepG2,NONHSAG015652.2;ENSG00000258867.6;NR_046094;HSALNG0103023
HSALNG0103023,LINC01146,HLTF,HepG2,NONHSAG015652.2;ENSG00000258867.6;NR_046094;HSALNG0103023
HSALNG0103023,LINC01146,CSTF2,HepG2,NONHSAG015652.2;ENSG00000258867.6;NR_046094;HSALNG0103023
HSALNG0103023,LINC01146,HNRNPM,HepG2,NONHSAG015652.2;ENSG00000258867.6;NR_046094;HSALNG0103023
HSALNG0103098,-,LARP7,HepG2,NONHSAG015680.2;N/A;N/A;HSALNG0103098
HSALNG0103098,-,LARP7,K562,NONHSAG015680.2;N/A;N/A;HSALNG0103098
HSALNG0103097,-,LARP7,HepG2,NONHSAG015678.2;N/A;N/A;HSALNG0103097
HSALNG0103097,-,LARP7,K562,NONHSAG015678.2;N/A;N/A;HSALNG0103097
HSALNG0103101,-,ZNF800,K562,N/A;N/A;N/A;HSALNG0103101
HSALNG0103101,-,LARP7,HepG2,N/A;N/A;N/A;HSALNG0103101
HSALNG0103101,-,SSB,K562,N/A;N/A;N/A;HSALNG0103101
HSALNG0103101,-,UCHL5,K562,N/A;N/A;N/A;HSALNG0103101
HSALNG0103101,-,LARP7,K562,N/A;N/A;N/A;HSALNG0103101
HSALNG0103101,-,SSB,HepG2,N/A;N/A;N/A;HSALNG0103101
HSALNG0103101,-,NCBP2,K562,N/A;N/A;N/A;HSALNG0103101
HSALNG0103101,-,PCBP1,K562,N/A;N/A;N/A;HSALNG0103101
HSALNG0103101,-,AATF,K562,N/A;N/A;N/A;HSALNG0103101
HSALNG0103101,-,XRCC6,K562,N/A;N/A;N/A;HSALNG0103101
HSALNG0103230,-,U2AF2,HepG2,NONHSAG015739.2;N/A;N/A;HSALNG0103230
HSALNG0103230,-,HNRNPL,HepG2,NONHSAG015739.2;N/A;N/A;HSALNG0103230
HSALNG0103422,DICER1-AS1,NCBP2,HepG2,NONHSAG015788.3;ENSG00000235706.8;NR_015415;HSALNG0103422
HSALNG0103440,SNHG10,DGCR8,K562,NONHSAG015797.3;ENSG00000247092.7;NR_001459;HSALNG0103440
HSALNG0103440,SNHG10,ZNF622,K562,NONHSAG015797.3;ENSG00000247092.7;NR_001459;HSALNG0103440
HSALNG0103440,SNHG10,U2AF2,HepG2,NONHSAG015797.3;ENSG00000247092.7;NR_001459;HSALNG0103440
HSALNG0103440,SNHG10,CSTF2,HepG2,NONHSAG015797.3;ENSG00000247092.7;NR_001459;HSALNG0103440
HSALNG0103440,SNHG10,CSTF2T,K562,NONHSAG015797.3;ENSG00000247092.7;NR_001459;HSALNG0103440
HSALNG0103711,-,GTF2F1,HepG2,NONHSAG015889.2;N/A;N/A;HSALNG0103711
HSALNG0103711,-,GEMIN5,K562,NONHSAG015889.2;N/A;N/A;HSALNG0103711
HSALNG0103711,-,CSTF2T,HepG2,NONHSAG015889.2;N/A;N/A;HSALNG0103711
HSALNG0103711,-,FAM120A,HepG2,NONHSAG015889.2;N/A;N/A;HSALNG0103711
HSALNG0103711,-,PRPF4,HepG2,NONHSAG015889.2;N/A;N/A;HSALNG0103711
HSALNG0103711,-,ZC3H11A,K562,NONHSAG015889.2;N/A;N/A;HSALNG0103711
HSALNG0103711,-,GTF2F1,K562,NONHSAG015889.2;N/A;N/A;HSALNG0103711
HSALNG0103711,-,CSTF2,HepG2,NONHSAG015889.2;N/A;N/A;HSALNG0103711
HSALNG0103711,-,UCHL5,K562,NONHSAG015889.2;N/A;N/A;HSALNG0103711
HSALNG0103711,-,FMR1,K562,NONHSAG015889.2;N/A;N/A;HSALNG0103711
HSALNG0103711,-,DDX24,K562,NONHSAG015889.2;N/A;N/A;HSALNG0103711
HSALNG0103711,-,PABPN1,HepG2,NONHSAG015889.2;N/A;N/A;HSALNG0103711
HSALNG0103711,-,DROSHA,K562,NONHSAG015889.2;N/A;N/A;HSALNG0103711
HSALNG0103711,-,DDX51,K562,NONHSAG015889.2;N/A;N/A;HSALNG0103711
HSALNG0103711,-,CSTF2T,K562,NONHSAG015889.2;N/A;N/A;HSALNG0103711
HSALNG0103711,-,DDX6,K562,NONHSAG015889.2;N/A;N/A;HSALNG0103711
HSALNG0103712,-,GTF2F1,HepG2,NONHSAG015891.3;ENSG00000258982.1;N/A;HSALNG0103712
HSALNG0103712,-,GEMIN5,K562,NONHSAG015891.3;ENSG00000258982.1;N/A;HSALNG0103712
HSALNG0103712,-,CSTF2T,HepG2,NONHSAG015891.3;ENSG00000258982.1;N/A;HSALNG0103712
HSALNG0103712,-,FAM120A,HepG2,NONHSAG015891.3;ENSG00000258982.1;N/A;HSALNG0103712
HSALNG0103712,-,PRPF4,HepG2,NONHSAG015891.3;ENSG00000258982.1;N/A;HSALNG0103712
HSALNG0103712,-,ZC3H11A,K562,NONHSAG015891.3;ENSG00000258982.1;N/A;HSALNG0103712
HSALNG0103712,-,GTF2F1,K562,NONHSAG015891.3;ENSG00000258982.1;N/A;HSALNG0103712
HSALNG0103712,-,CSTF2,HepG2,NONHSAG015891.3;ENSG00000258982.1;N/A;HSALNG0103712
HSALNG0103712,-,UCHL5,K562,NONHSAG015891.3;ENSG00000258982.1;N/A;HSALNG0103712
HSALNG0103712,-,FMR1,K562,NONHSAG015891.3;ENSG00000258982.1;N/A;HSALNG0103712
HSALNG0103712,-,DDX24,K562,NONHSAG015891.3;ENSG00000258982.1;N/A;HSALNG0103712
HSALNG0103712,-,PABPN1,HepG2,NONHSAG015891.3;ENSG00000258982.1;N/A;HSALNG0103712
HSALNG0103712,-,DROSHA,K562,NONHSAG015891.3;ENSG00000258982.1;N/A;HSALNG0103712
HSALNG0103712,-,DDX51,K562,NONHSAG015891.3;ENSG00000258982.1;N/A;HSALNG0103712
HSALNG0103712,-,CSTF2T,K562,NONHSAG015891.3;ENSG00000258982.1;N/A;HSALNG0103712
HSALNG0103712,-,DDX6,K562,NONHSAG015891.3;ENSG00000258982.1;N/A;HSALNG0103712
HSALNG0103824,-,U2AF2,HepG2,NONHSAG015945.2;ENSG00000258460.2;N/A;HSALNG0103824
HSALNG0103850,LINC02320,FAM120A,K562,NONHSAG015954.3;ENSG00000258404.1;XR_001750895;HSALNG0103850
HSALNG0103850,LINC02320,SUGP2,HepG2,NONHSAG015954.3;ENSG00000258404.1;XR_001750895;HSALNG0103850
HSALNG0103850,LINC02320,GTF2F1,K562,NONHSAG015954.3;ENSG00000258404.1;XR_001750895;HSALNG0103850
HSALNG0103850,LINC02320,CSTF2T,K562,NONHSAG015954.3;ENSG00000258404.1;XR_001750895;HSALNG0103850
HSALNG0103850,LINC02320,FTO,K562,NONHSAG015954.3;ENSG00000258404.1;XR_001750895;HSALNG0103850
HSALNG0103901,-,AKAP1,K562,
HSALNG0103901,-,UPF1,HepG2,
HSALNG0103918,LINC02323,NONO,K562,NONHSAG015982.3;ENSG00000259230.1;NR_146561;HSALNG0103918
HSALNG0103918,LINC02323,CSTF2T,HepG2,NONHSAG015982.3;ENSG00000259230.1;NR_146561;HSALNG0103918
HSALNG0103918,LINC02323,FAM120A,HepG2,NONHSAG015982.3;ENSG00000259230.1;NR_146561;HSALNG0103918
HSALNG0103918,LINC02323,PRPF4,HepG2,NONHSAG015982.3;ENSG00000259230.1;NR_146561;HSALNG0103918
HSALNG0103918,LINC02323,HNRNPC,HepG2,NONHSAG015982.3;ENSG00000259230.1;NR_146561;HSALNG0103918
HSALNG0103959,-,GTF2F1,HepG2,NONHSAG015995.2;ENSG00000259444.1;N/A;HSALNG0103959
HSALNG0103959,-,CSTF2T,HepG2,NONHSAG015995.2;ENSG00000259444.1;N/A;HSALNG0103959
HSALNG0103959,-,FAM120A,HepG2,NONHSAG015995.2;ENSG00000259444.1;N/A;HSALNG0103959
HSALNG0103959,-,PRPF4,HepG2,NONHSAG015995.2;ENSG00000259444.1;N/A;HSALNG0103959
HSALNG0103959,-,XPO5,HepG2,NONHSAG015995.2;ENSG00000259444.1;N/A;HSALNG0103959
HSALNG0103959,-,DROSHA,HepG2,NONHSAG015995.2;ENSG00000259444.1;N/A;HSALNG0103959
HSALNG0104042,-,GTF2F1,HepG2,NONHSAG016037.2;ENSG00000258534.1;N/A;HSALNG0104042
HSALNG0104042,-,ILF3,HepG2,NONHSAG016037.2;ENSG00000258534.1;N/A;HSALNG0104042
HSALNG0104042,-,XPO5,HepG2,NONHSAG016037.2;ENSG00000258534.1;N/A;HSALNG0104042
HSALNG0104042,-,AGGF1,HepG2,NONHSAG016037.2;ENSG00000258534.1;N/A;HSALNG0104042
HSALNG0104151,-,GTF2F1,HepG2,NONHSAG016076.3;ENSG00000258593.2;N/A;HSALNG0104151
HSALNG0104151,-,CSTF2T,HepG2,NONHSAG016076.3;ENSG00000258593.2;N/A;HSALNG0104151
HSALNG0104151,-,FAM120A,HepG2,NONHSAG016076.3;ENSG00000258593.2;N/A;HSALNG0104151
HSALNG0104151,-,PRPF4,HepG2,NONHSAG016076.3;ENSG00000258593.2;N/A;HSALNG0104151
HSALNG0104151,-,PCBP2,HepG2,NONHSAG016076.3;ENSG00000258593.2;N/A;HSALNG0104151
HSALNG0144181,-,IGF2BP2,K562,N/A;N/A;N/A;HSALNG0144181
HSALNG0144181,-,YBX3,K562,N/A;N/A;N/A;HSALNG0144181
HSALNG0144181,-,AGGF1,K562,N/A;N/A;N/A;HSALNG0144181
HSALNG0104290,-,IGF2BP2,K562,N/A;N/A;N/A;HSALNG0104290
HSALNG0104290,-,YBX3,K562,N/A;N/A;N/A;HSALNG0104290
HSALNG0104290,-,AGGF1,K562,N/A;N/A;N/A;HSALNG0104290
HSALNG0104294,-,IGF2BP2,K562,N/A;N/A;N/A;HSALNG0104294
HSALNG0104294,-,YBX3,K562,N/A;N/A;N/A;HSALNG0104294
HSALNG0104294,-,AGGF1,K562,N/A;N/A;N/A;HSALNG0104294
HSALNG0144182,LINC00221,IGF2BP2,K562,N/A;ENSG00000270816.6;NR_027457;HSALNG0144182
HSALNG0144182,LINC00221,YBX3,K562,N/A;ENSG00000270816.6;NR_027457;HSALNG0144182
HSALNG0144182,LINC00221,AGGF1,K562,N/A;ENSG00000270816.6;NR_027457;HSALNG0144182
HSALNG0104313,-,DDX52,K562,
HSALNG0104313,-,RPS11,K562,
HSALNG0104313,-,DDX55,K562,
HSALNG0104313,-,EXOSC5,HepG2,
HSALNG0104313,-,NCBP2,K562,
HSALNG0104313,-,XRCC6,K562,
HSALNG0104363,-,KHDRBS1,K562,N/A;N/A;N/A;HSALNG0104363
HSALNG0104363,-,KHSRP,K562,N/A;N/A;N/A;HSALNG0104363
HSALNG0104363,-,EIF4G2,K562,N/A;N/A;N/A;HSALNG0104363
HSALNG0104363,-,MATR3,K562,N/A;N/A;N/A;HSALNG0104363
HSALNG0104363,-,BUD13,K562,N/A;N/A;N/A;HSALNG0104363
