NoncodeGeneID,tarName
NONMMUG028514.2,Celf1
NONMMUG028516.2,Upf1
NONMMUG028516.2,Nova1
NONMMUG028516.2,Fus
NONMMUG028516.2,Tdp43
NONMMUG028517.2,Tdp43
NONMMUG028517.2,Fus
NONMMUG030257.2,Tdp43
NONMMUG030257.2,Ptbp2
NONMMUG030257.2,RFOX2
NONMMUG028519.2,Upf1
NONMMUG028519.2,Fus
NONMMUG028519.2,SFPQ
NONMMUG028519.2,RFOX2
NONMMUG028519.2,Ptbp2
NONMMUG028519.2,TIA1
NONMMUG028519.2,DAZL
NONMMUG028519.2,Pou5f1
NONMMUG028520.2,Upf1
NONMMUG028520.2,DAZL
NONMMUG028523.2,Upf1
NONMMUG030265.2,Tdp43
NONMMUG030267.2,Mbnl1
NONMMUG030267.2,Tdp43
NONMMUG030267.2,Celf1
NONMMUG030267.2,Fus
NONMMUG030268.2,Celf1
NONMMUG030270.2,RFOX2
NONMMUG030271.2,Tdp43
NONMMUG030272.2,Tdp43
NONMMUG030272.2,RFOX2
NONMMUG030272.2,Upf1
NONMMUG030272.2,Pou5f1
NONMMUG030272.2,TYY1
NONMMUG030272.2,VIGLN
NONMMUG030272.2,QKI
NONMMUG073486.1,Tdp43
NONMMUG073486.1,RFOX2
NONMMUG030273.3,Upf1
NONMMUG030273.3,Tdp43
NONMMUG030273.3,SFPQ
NONMMUG030273.3,FMR1
NONMMUG030273.3,PABP1
NONMMUG030273.3,RFOX2
NONMMUG030274.2,Upf1
NONMMUG030274.2,Mbnl1
NONMMUG030274.2,PABPC1
NONMMUG030274.2,Tdp43
NONMMUG030274.2,Fus
NONMMUG030274.2,Celf1
NONMMUG028525.2,Fus
NONMMUG028525.2,Tdp43
NONMMUG028525.2,Upf1
NONMMUG028525.2,RFOX2
NONMMUG028526.2,Tdp43
NONMMUG028526.2,Fus
NONMMUG028526.2,Upf1
NONMMUG028526.2,RFOX2
NONMMUG030279.2,Upf1
NONMMUG030279.2,Mbnl1
NONMMUG030279.2,Fus
NONMMUG030281.2,Tdp43
NONMMUG030281.2,Fus
NONMMUG030282.2,FMR1
NONMMUG030285.2,Upf1
NONMMUG028527.2,Fus
NONMMUG028527.2,Tdp43
NONMMUG030292.2,Celf1
NONMMUG030292.2,FMRP
NONMMUG030292.2,Fus
NONMMUG030292.2,Tdp43
NONMMUG030294.2,Fus
NONMMUG030294.2,Tdp43
NONMMUG030293.2,Celf1
NONMMUG030293.2,Tdp43
NONMMUG030293.2,Fus
NONMMUG030295.2,Celf1
NONMMUG030295.2,Fus
NONMMUG030296.2,Tdp43
NONMMUG030297.2,Tdp43
NONMMUG030298.2,Tdp43
NONMMUG030298.2,Fus
NONMMUG030298.2,Celf1
NONMMUG030300.2,Upf1
NONMMUG030300.2,Fus
NONMMUG030300.2,Tdp43
NONMMUG030300.2,SFPQ
NONMMUG030300.2,Elavl1
NONMMUG030306.2,Fus
NONMMUG030306.2,Tdp43
NONMMUG072418.1,Upf1
NONMMUG072418.1,Fus
NONMMUG030309.2,Upf1
NONMMUG030313.2,Fus
NONMMUG028530.2,Fus
NONMMUG028530.2,RBM10
NONMMUG028530.2,DAZL
NONMMUG028530.2,FMR1
NONMMUG030318.2,Tdp43
NONMMUG030318.2,Fus
NONMMUG030319.2,Nova1
NONMMUG030319.2,Fus
NONMMUG030319.2,Tdp43
NONMMUG030323.2,Tdp43
NONMMUG030323.2,Pou5f1
NONMMUG030324.2,Fus
NONMMUG030324.2,Tdp43
NONMMUG030324.2,FMRP
NONMMUG030325.2,Fus
NONMMUG030325.2,Tdp43
NONMMUG030326.2,Fus
NONMMUG030326.2,Tdp43
NONMMUG030326.2,Celf1
NONMMUG030326.2,FMRP
NONMMUG030329.2,Upf1
NONMMUG030329.2,Fus
NONMMUG030329.2,Celf1
NONMMUG030329.2,Tdp43
NONMMUG030330.2,Fus
NONMMUG072420.1,Fus
NONMMUG030331.2,Upf1
NONMMUG030331.2,Mbnl1
NONMMUG030331.2,Tdp43
NONMMUG030331.2,Celf1
NONMMUG030331.2,Fus
NONMMUG030332.2,Fus
NONMMUG030332.2,Tdp43
NONMMUG073494.1,Tdp43
NONMMUG073494.1,Fus
NONMMUG073494.1,Celf1
NONMMUG073495.1,Tdp43
NONMMUG073495.1,Fus
NONMMUG030334.2,Upf1
NONMMUG030334.2,Celf1
NONMMUG030334.2,Fus
NONMMUG030334.2,FMRP
NONMMUG030334.2,PABP1
NONMMUG030334.2,TIA1
NONMMUG030334.2,RFOX2
NONMMUG093193.1,Upf1
NONMMUG093193.1,Fus
NONMMUG030337.2,Upf1
NONMMUG030337.2,Fus
NONMMUG030337.2,Tdp43
NONMMUG030337.2,Celf1
NONMMUG030337.2,RFOX2
NONMMUG030337.2,SFPQ
NONMMUG030337.2,Elavl1
NONMMUG030337.2,TIA1
NONMMUG030337.2,TYY1
NONMMUG030337.2,Pou5f1
NONMMUG030337.2,RBM10
NONMMUG030337.2,PSPC1
NONMMUG030337.2,PABP1
NONMMUG030337.2,DAZL
NONMMUG030337.2,TTP
NONMMUG030337.2,VIGLN
NONMMUG030337.2,AGO2
NONMMUG030338.2,Upf1
NONMMUG030338.2,Fus
NONMMUG030338.2,Tdp43
NONMMUG030338.2,TIA1
NONMMUG030338.2,TYY1
NONMMUG030338.2,Pou5f1
NONMMUG030338.2,RBM10
NONMMUG030338.2,Elavl1
NONMMUG030340.2,Tdp43
NONMMUG030340.2,Fus
NONMMUG093468.1,Upf1
NONMMUG093468.1,Fus
NONMMUG030341.2,Upf1
NONMMUG030341.2,Mbnl1
NONMMUG030341.2,Fus
NONMMUG030341.2,PABPC1
NONMMUG030341.2,FMRP
NONMMUG030345.2,Upf1
NONMMUG030345.2,Celf1
NONMMUG030345.2,Tdp43
NONMMUG030346.2,Upf1
NONMMUG030346.2,Tdp43
NONMMUG030346.2,Fus
NONMMUG030349.2,Fus
NONMMUG030349.2,Tdp43
NONMMUG093469.1,Upf1
NONMMUG093469.1,Fus
NONMMUG093469.1,Tdp43
NONMMUG030354.2,Upf1
NONMMUG030354.2,Tdp43
NONMMUG030356.2,Tdp43
NONMMUG030356.2,Elavl1
NONMMUG030356.2,RFOX2
NONMMUG030357.2,Tdp43
NONMMUG030359.2,Fus
NONMMUG030359.2,Tdp43
NONMMUG030360.2,Fus
NONMMUG030360.2,Tdp43
NONMMUG030362.2,Celf1
NONMMUG030362.2,Tdp43
NONMMUG030362.2,Fus
NONMMUG030364.2,Fus
NONMMUG030364.2,FMRP
NONMMUG030375.2,JARID2
NONMMUG030375.2,Upf1
NONMMUG030375.2,Ezh2
NONMMUG030375.2,Fus
NONMMUG030375.2,Tdp43
NONMMUG030378.2,Ptbp2
NONMMUG093199.1,Upf1
NONMMUG093199.1,Fus
NONMMUG030382.2,Upf1
NONMMUG030382.2,Tdp43
NONMMUG030382.2,Fus
NONMMUG030382.2,RFOX2
NONMMUG030382.2,PABP1
NONMMUG030383.2,Tdp43
NONMMUG030384.2,Tardbp
NONMMUG030384.2,Fus
NONMMUG030384.2,Tdp43
NONMMUG030385.2,Tdp43
NONMMUG030385.2,Fus
NONMMUG030386.2,Tdp43
NONMMUG030386.2,Fus
NONMMUG030386.2,RFOX2
NONMMUG030388.2,Tdp43
NONMMUG030388.2,TYY1
NONMMUG030391.2,Upf1
NONMMUG030391.2,Fus
NONMMUG030391.2,Tdp43
NONMMUG030392.2,Fus
NONMMUG030392.2,Tdp43
NONMMUG030394.2,SFPQ
NONMMUG030395.2,SFPQ
NONMMUG030397.2,Tdp43
NONMMUG030399.2,FMRP
NONMMUG030400.2,Tdp43
NONMMUG030400.2,Fus
NONMMUG030400.2,SFPQ
NONMMUG030400.2,RFOX2
NONMMUG030400.2,TIA1
NONMMUG030400.2,TYY1
NONMMUG030400.2,FMRP
NONMMUG030400.2,RBM10
NONMMUG030400.2,PABP1
NONMMUG030400.2,VIGLN
NONMMUG030406.2,Upf1
NONMMUG030406.2,Tdp43
NONMMUG030406.2,Fus
NONMMUG030406.2,Celf1
NONMMUG030406.2,PABPC1
NONMMUG030406.2,FMRP
NONMMUG030406.2,Ptbp2
NONMMUG030406.2,TTP
NONMMUG030406.2,PABP1
NONMMUG030406.2,TIA1
NONMMUG030406.2,SFPQ
NONMMUG030406.2,-
NONMMUG030406.2,DAZL
NONMMUG030406.2,RFOX2
NONMMUG030406.2,KPYM
NONMMUG030406.2,RBM10
NONMMUG030406.2,AGO2
NONMMUG030406.2,AGO4
NONMMUG030406.2,AGO1
NONMMUG030409.2,Upf1
NONMMUG030409.2,Fus
NONMMUG093200.1,Fus
NONMMUG030411.2,Tdp43
NONMMUG030411.2,Fus
NONMMUG030411.2,SFPQ
NONMMUG030411.2,RFOX2
NONMMUG030411.2,Pou5f1
NONMMUG030411.2,TYY1
NONMMUG030412.2,Tardbp
NONMMUG030412.2,Fus
NONMMUG030412.2,Celf1
NONMMUG030412.2,Tdp43
NONMMUG072438.1,Fus
NONMMUG072438.1,Tdp43
NONMMUG072438.1,Upf1
NONMMUG030414.2,Fus
NONMMUG030414.2,Tdp43
NONMMUG030414.2,JARID2
NONMMUG030414.2,Upf1
NONMMUG030415.2,Tdp43
NONMMUG030415.2,Fus
NONMMUG030421.2,JARID2
NONMMUG030424.2,FMRP
NONMMUG030426.2,Upf1
NONMMUG030426.2,Fus
NONMMUG030426.2,Tdp43
NONMMUG030427.2,Tdp43
NONMMUG030427.2,Fus
NONMMUG030427.2,Elavl1
NONMMUG030427.2,VIGLN
NONMMUG030427.2,RFOX2
NONMMUG030430.2,Ezh2
NONMMUG030431.2,RFOX2
NONMMUG030432.2,RFOX2
NONMMUG030432.2,Upf1
NONMMUG030432.2,FMRP
NONMMUG030432.2,Ptbp2
NONMMUG030432.2,Elavl1
NONMMUG030433.2,Upf1
NONMMUG030433.2,FMRP
NONMMUG030433.2,Ptbp2
NONMMUG030433.2,RFOX2
NONMMUG030433.2,Elavl1
NONMMUG030434.2,Upf1
NONMMUG030434.2,RFOX2
NONMMUG030435.2,Upf1
NONMMUG030435.2,Tdp43
NONMMUG030435.2,RFOX2
NONMMUG030435.2,TTP
NONMMUG030435.2,Elavl1
NONMMUG072447.1,Upf1
NONMMUG072447.1,RFOX2
NONMMUG072447.1,TTP
NONMMUG072447.1,Elavl1
NONMMUG030436.2,Fus
NONMMUG030436.2,Ezh2
NONMMUG030436.2,Tdp43
NONMMUG030436.2,KPYM
NONMMUG030436.2,SFPQ
NONMMUG030437.2,Ezh2
NONMMUG030437.2,Fus
NONMMUG030438.2,Ezh2
NONMMUG030438.2,Tdp43
NONMMUG030438.2,Fus
NONMMUG030438.2,FMRP
NONMMUG030438.2,PABPC1
NONMMUG030438.2,Pou5f1
NONMMUG030438.2,KPYM
NONMMUG030438.2,PABP1
NONMMUG030438.2,TIA1
NONMMUG030438.2,SFPQ
NONMMUG030438.2,TTP
NONMMUG030438.2,Elavl1
NONMMUG030438.2,CBX7
NONMMUG030438.2,PSPC1
NONMMUG030438.2,MSI2H
NONMMUG072837.1,Mbnl1
NONMMUG072837.1,Fus
NONMMUG072837.1,Celf1
NONMMUG072837.1,Tdp43
NONMMUG072837.1,FMRP
NONMMUG072837.1,Upf1
NONMMUG072837.1,SFPQ
NONMMUG072837.1,AGO2
NONMMUG072837.1,AGO4
NONMMUG072837.1,AGO1
NONMMUG030439.2,Upf1
NONMMUG030439.2,Tdp43
NONMMUG030439.2,Fus
NONMMUG030440.2,Fus
NONMMUG030440.2,Tdp43
NONMMUG030440.2,Ezh2
NONMMUG030440.2,AGO2
NONMMUG030440.2,AGO4
NONMMUG030440.2,AGO1
NONMMUG072448.1,Fus
NONMMUG072448.1,Tdp43
NONMMUG072448.1,Ezh2
NONMMUG030441.2,Upf1
NONMMUG030443.2,Tdp43
NONMMUG030443.2,RFOX2
NONMMUG030445.2,Tardbp
NONMMUG030445.2,Tdp43
NONMMUG030445.2,Fus
NONMMUG072449.1,Fus
NONMMUG072449.1,Tdp43
NONMMUG030448.2,Fus
NONMMUG030448.2,Tdp43
NONMMUG030449.2,Fus
NONMMUG030453.2,Fus
NONMMUG030458.2,Upf1
NONMMUG028534.2,Fus
NONMMUG030460.2,JARID2
NONMMUG030461.2,Fus
NONMMUG030463.2,Upf1
NONMMUG030463.2,Fus
NONMMUG030464.2,Tdp43
NONMMUG028535.2,Mbnl1
NONMMUG028535.2,Fus
NONMMUG028535.2,Celf1
NONMMUG028535.2,Tdp43
NONMMUG028535.2,FMRP
NONMMUG030465.2,Fus
NONMMUG030465.2,Tdp43
NONMMUG030466.2,JARID2
NONMMUG030466.2,Fus
NONMMUG030466.2,Tdp43
NONMMUG030466.2,Celf1
NONMMUG030467.2,Upf1
NONMMUG030467.2,Tdp43
NONMMUG030467.2,Celf1
NONMMUG030467.2,Fus
NONMMUG030467.2,FMRP
NONMMUG028536.2,Upf1
NONMMUG028536.2,Fus
NONMMUG028536.2,Tdp43
NONMMUG028536.2,SFPQ
NONMMUG028536.2,AGO2
NONMMUG028536.2,AGO4
NONMMUG028536.2,AGO1
NONMMUG028536.2,RFOX2
NONMMUG028536.2,TTP
NONMMUG028536.2,QKI
NONMMUG028536.2,KPYM
NONMMUG028536.2,PABP1
NONMMUG028539.2,Upf1
NONMMUG028539.2,Fus
NONMMUG028539.2,Tdp43
NONMMUG028539.2,SFPQ
NONMMUG028539.2,RFOX2
NONMMUG028539.2,TTP
NONMMUG028539.2,QKI
NONMMUG028539.2,KPYM
NONMMUG028539.2,PABP1
NONMMUG030470.2,Fus
NONMMUG030470.2,Tdp43
NONMMUG028538.2,Upf1
NONMMUG028538.2,Tdp43
NONMMUG028538.2,Fus
NONMMUG028538.2,SFPQ
NONMMUG028538.2,TTP
NONMMUG028538.2,QKI
NONMMUG028538.2,RFOX2
NONMMUG028540.2,Tdp43
NONMMUG028540.2,RFOX2
NONMMUG028540.2,Upf1
NONMMUG030471.2,Fus
NONMMUG030471.2,FMRP
NONMMUG030471.2,Tdp43
NONMMUG028541.2,Upf1
NONMMUG028541.2,Tdp43
NONMMUG028542.2,Tdp43
NONMMUG028542.2,Fus
NONMMUG028542.2,TYY1
NONMMUG028542.2,FMR1
NONMMUG028542.2,Pou5f1
NONMMUG028542.2,Ptbp2
NONMMUG028542.2,TTP
NONMMUG028542.2,Elavl1
NONMMUG028542.2,DAZL
NONMMUG028542.2,PABP1
NONMMUG028542.2,TIA1
NONMMUG030473.2,Tdp43
NONMMUG030473.2,RFOX2
NONMMUG030473.2,AGO2
NONMMUG030475.2,Fus
NONMMUG030476.2,Tdp43
NONMMUG030476.2,Fus
NONMMUG030477.2,Upf1
NONMMUG030477.2,Nova1
NONMMUG030477.2,Fus
NONMMUG030477.2,Tdp43
NONMMUG030478.2,Tdp43
NONMMUG030478.2,Celf1
NONMMUG030478.2,Fus
NONMMUG030478.2,FMRP
NONMMUG030482.2,Pou5f1
NONMMUG030484.2,Tdp43
NONMMUG030486.2,Upf1
NONMMUG030486.2,Fus
NONMMUG030486.2,Tdp43
NONMMUG030486.2,Celf1
NONMMUG030489.2,Tdp43
NONMMUG028544.2,Fus
NONMMUG028544.2,PABPC1
NONMMUG030490.2,Fus
NONMMUG030491.2,Upf1
NONMMUG030491.2,Fus
NONMMUG030491.2,Tdp43
NONMMUG028545.2,Fus
NONMMUG030493.2,Mbnl1
NONMMUG030493.2,Tdp43
NONMMUG030496.2,Upf1
NONMMUG030497.2,Upf1
NONMMUG030498.2,Upf1
NONMMUG030498.2,Fus
NONMMUG030498.2,Tdp43
NONMMUG030499.2,Upf1
NONMMUG030499.2,Fus
NONMMUG030499.2,Tdp43
NONMMUG072839.1,Fus
NONMMUG093062.1,Fus
NONMMUG093062.1,Tdp43
NONMMUG028549.2,Fus
NONMMUG028549.2,Tdp43
NONMMUG030510.2,Ezh2
NONMMUG030510.2,JARID2
NONMMUG030513.2,Ezh2
NONMMUG030513.2,JARID2
NONMMUG030514.2,Upf1
NONMMUG028550.2,RFOX2
NONMMUG028550.2,FMR1
NONMMUG028550.2,TYY1
NONMMUG028550.2,Pou5f1
NONMMUG030518.2,Tdp43
NONMMUG030518.2,Fus
NONMMUG030519.2,Upf1
NONMMUG030519.2,Fus
NONMMUG093211.1,Mbnl2
NONMMUG030521.2,Tdp43
NONMMUG030521.2,Fus
NONMMUG030521.2,FMRP
NONMMUG030525.2,RFOX2
NONMMUG030526.2,Tdp43
NONMMUG030526.2,Fus
NONMMUG030526.2,Upf1
NONMMUG030530.2,Tdp43
NONMMUG072468.1,Tdp43
NONMMUG030534.2,Fus
NONMMUG030534.2,Tdp43
NONMMUG030534.2,FMRP
NONMMUG072469.1,FMRP
NONMMUG030535.2,Fus
NONMMUG030536.2,Upf1
NONMMUG030536.2,Mbnl3
NONMMUG030536.2,Fus
NONMMUG030538.2,Upf1
NONMMUG030538.2,Fus
NONMMUG030538.2,Tdp43
NONMMUG030539.2,Upf1
NONMMUG030539.2,Fus
NONMMUG030539.2,Tdp43
NONMMUG030540.2,Fus
NONMMUG030541.2,JARID2
NONMMUG030541.2,Upf1
NONMMUG030541.2,Fus
NONMMUG030541.2,Tdp43
NONMMUG030542.3,Fus
NONMMUG030542.3,Tdp43
NONMMUG030542.3,TYY1
NONMMUG030542.3,Pou5f1
NONMMUG030542.3,SFPQ
NONMMUG030542.3,RFOX2
NONMMUG030542.3,QKI
NONMMUG030543.2,Upf1
NONMMUG030543.2,Tardbp
NONMMUG030543.2,Tdp43
NONMMUG030543.2,Fus
NONMMUG030546.2,Tdp43
NONMMUG030546.2,DAZL
NONMMUG030546.2,Ptbp2
NONMMUG030548.2,Fus
NONMMUG030548.2,Tdp43
NONMMUG073541.1,Fus
NONMMUG030549.2,Tdp43
NONMMUG030549.2,Fus
NONMMUG030549.2,PABP1
NONMMUG030550.2,Fus
NONMMUG030550.2,Tdp43
NONMMUG030551.2,Tdp43
NONMMUG030551.2,Fus
NONMMUG030551.2,FMRP
NONMMUG030551.2,PABP1
NONMMUG030551.2,Pou5f1
NONMMUG030551.2,SFPQ
NONMMUG030551.2,DAZL
NONMMUG030551.2,RFOX2
NONMMUG030551.2,Elavl1
NONMMUG030551.2,Ptbp2
NONMMUG030552.2,Fus
NONMMUG030552.2,Elavl1
NONMMUG030552.2,RFOX2
NONMMUG030552.2,SFPQ
NONMMUG030552.2,Ptbp2
NONMMUG030553.2,Elavl1
NONMMUG030553.2,RFOX2
NONMMUG030553.2,SFPQ
NONMMUG030555.2,Mbnl1
NONMMUG030555.2,Fus
NONMMUG030555.2,Tdp43
NONMMUG030555.2,FMRP
NONMMUG030555.2,Celf1
NONMMUG030555.2,PABP1
NONMMUG030555.2,RFOX2
NONMMUG030555.2,SFPQ
NONMMUG030555.2,DAZL
NONMMUG030555.2,TTP
NONMMUG030555.2,AGO2
NONMMUG030555.2,AGO4
NONMMUG030555.2,AGO1
NONMMUG030555.2,Ptbp2
NONMMUG030556.2,Tdp43
NONMMUG030556.2,Fus
NONMMUG030558.2,Upf1
NONMMUG030558.2,Fus
NONMMUG030562.2,Pou5f1
NONMMUG030562.2,TYY1
NONMMUG030564.2,Tdp43
NONMMUG030564.2,Elavl1
NONMMUG030564.2,Pou5f1
NONMMUG030564.2,Upf1
NONMMUG030564.2,FMR1
NONMMUG030564.2,TYY1
NONMMUG030564.2,RFOX2
NONMMUG030564.2,VIGLN
NONMMUG030564.2,PABP1
NONMMUG030564.2,Ptbp2
NONMMUG072477.1,Tdp43
NONMMUG072477.1,TYY1
NONMMUG072477.1,Pou5f1
NONMMUG030565.2,Upf1
NONMMUG030565.2,Fus
NONMMUG030565.2,Tdp43
NONMMUG030565.2,FMRP
NONMMUG030565.2,TYY1
NONMMUG030565.2,Pou5f1
NONMMUG073550.1,Fus
NONMMUG073550.1,Tdp43
NONMMUG073551.1,Fus
NONMMUG073551.1,Tdp43
NONMMUG073552.1,Fus
NONMMUG073552.1,Tdp43
NONMMUG030566.2,Tdp43
NONMMUG030566.2,Fus
NONMMUG030566.2,TYY1
NONMMUG030566.2,Pou5f1
NONMMUG030567.2,Tdp43
NONMMUG030569.2,Tdp43
NONMMUG072480.1,Tdp43
NONMMUG030570.2,Tdp43
NONMMUG030572.2,Fus
NONMMUG030572.2,Tdp43
NONMMUG030572.2,RFOX2
NONMMUG030573.2,Tardbp
NONMMUG030573.2,Tdp43
NONMMUG030573.2,Fus
NONMMUG030578.2,Upf1
NONMMUG030578.2,Fus
NONMMUG030578.2,Tdp43
NONMMUG030579.2,Tdp43
NONMMUG030580.2,Fus
NONMMUG030580.2,FMRP
NONMMUG030581.2,Upf1
NONMMUG030581.2,Tdp43
NONMMUG030581.2,Celf1
NONMMUG030581.2,Fus
NONMMUG030581.2,FMRP
NONMMUG030582.2,Tdp43
NONMMUG030582.2,Celf1
NONMMUG030582.2,Fus
NONMMUG030582.2,Upf1
NONMMUG030582.2,FMRP
NONMMUG030584.2,Fus
NONMMUG030584.2,Tdp43
NONMMUG030586.2,Upf1
NONMMUG030586.2,Fus
NONMMUG030586.2,Tdp43
NONMMUG030586.2,PABP1
NONMMUG030586.2,Elavl1
NONMMUG030586.2,VIGLN
NONMMUG030586.2,PSPC1
NONMMUG030586.2,AGO2
NONMMUG030586.2,AGO4
NONMMUG030586.2,AGO1
NONMMUG030586.2,SFPQ
NONMMUG030586.2,RBM10
NONMMUG030586.2,TIA1
NONMMUG030588.2,Tdp43
NONMMUG030588.2,AGO2
NONMMUG030588.2,RFOX2
NONMMUG030588.2,Fus
NONMMUG030588.2,Pou5f1
NONMMUG030588.2,SFPQ
NONMMUG030588.2,KPYM
NONMMUG030589.2,Tdp43
NONMMUG030590.2,Tdp43
NONMMUG028551.2,Tdp43
NONMMUG030596.2,FMRP
NONMMUG030596.2,Elavl1
NONMMUG030596.2,RFOX2
NONMMUG093493.1,Upf1
NONMMUG093493.1,Tardbp
NONMMUG093493.1,Tdp43
NONMMUG093493.1,Fus
NONMMUG093493.1,Celf1
NONMMUG030597.2,Upf1
NONMMUG030597.2,Tardbp
NONMMUG030597.2,Tdp43
NONMMUG030597.2,Fus
NONMMUG030599.2,Upf1
NONMMUG030599.2,Tardbp
NONMMUG030599.2,Fus
NONMMUG030599.2,Tdp43
NONMMUG030599.2,FMRP
NONMMUG030605.2,Tdp43
NONMMUG030605.2,RFOX2
NONMMUG030605.2,FMR1
NONMMUG030605.2,Ezh2
NONMMUG030607.2,Fus
NONMMUG030607.2,Tdp43
NONMMUG030608.2,Upf1
NONMMUG030608.2,Tdp43
NONMMUG030608.2,Fus
NONMMUG030608.2,FMRP
NONMMUG030610.2,RFOX2
NONMMUG030610.2,Upf1
NONMMUG030610.2,Tdp43
NONMMUG030610.2,Pou5f1
NONMMUG030610.2,TYY1
NONMMUG030610.2,RBM10
NONMMUG030610.2,SFPQ
NONMMUG030610.2,FMRP
NONMMUG030611.2,Upf1
NONMMUG030616.2,Upf1
NONMMUG030616.2,Fus
NONMMUG030616.2,Tdp43
NONMMUG030619.2,Tdp43
NONMMUG030619.2,Celf1
NONMMUG030619.2,Fus
NONMMUG030622.2,JARID2
NONMMUG030622.2,Upf1
NONMMUG030622.2,Fus
NONMMUG030622.2,Tdp43
NONMMUG030625.2,Tdp43
NONMMUG030625.2,Fus
NONMMUG073571.1,FMRP
NONMMUG073571.1,Tdp43
NONMMUG073571.1,Ezh2
NONMMUG073571.1,Fus
NONMMUG073571.1,Upf1
NONMMUG073571.1,TYY1
NONMMUG073571.1,Pou5f1
NONMMUG073571.1,PABP1
NONMMUG030627.2,FMRP
NONMMUG030627.2,Tdp43
NONMMUG030629.2,Upf1
NONMMUG030629.2,Tdp43
NONMMUG030629.2,Fus
NONMMUG030629.2,FMRP
NONMMUG030629.2,TYY1
NONMMUG030629.2,Pou5f1
NONMMUG030629.2,PABP1
NONMMUG030629.2,Celf1
NONMMUG030630.2,Upf1
NONMMUG030630.2,Fus
NONMMUG030630.2,Tdp43
NONMMUG030630.2,FMRP
NONMMUG030631.2,Upf1
NONMMUG030631.2,Tdp43
NONMMUG030631.2,Fus
NONMMUG030631.2,FMRP
NONMMUG030631.2,Celf1
NONMMUG030632.2,Fus
NONMMUG030633.2,Fus
NONMMUG030633.2,Ezh2
NONMMUG030636.2,Celf1
NONMMUG030636.2,Fus
NONMMUG030636.2,Tdp43
NONMMUG030637.2,Fus
NONMMUG030638.2,Fus
NONMMUG030641.2,Tdp43
NONMMUG030643.2,Tdp43
NONMMUG030643.2,Fus
NONMMUG030644.2,Upf1
NONMMUG030644.2,Fus
NONMMUG030644.2,Celf1
NONMMUG030645.2,Fus
NONMMUG030645.2,Tdp43
NONMMUG030649.2,Upf1
NONMMUG030649.2,Mbnl1
NONMMUG030649.2,Tdp43
NONMMUG030649.2,Fus
NONMMUG030649.2,FMRP
NONMMUG030650.2,Upf1
NONMMUG030650.2,Fus
NONMMUG030650.2,Tdp43
NONMMUG030651.2,Tdp43
NONMMUG030651.2,Fus
NONMMUG030653.2,JARID2
NONMMUG030653.2,Fus
NONMMUG030653.2,Tdp43
NONMMUG072500.2,Upf1
NONMMUG072500.2,Nova1
NONMMUG072500.2,Fus
NONMMUG072500.2,FMRP
NONMMUG072500.2,Tdp43
NONMMUG072500.2,JARID2
NONMMUG030654.2,Upf1
NONMMUG030654.2,Nova1
NONMMUG030654.2,Fus
NONMMUG030654.2,FMRP
NONMMUG030654.2,Tdp43
NONMMUG073576.1,Fus
NONMMUG073576.1,Upf1
NONMMUG073576.1,Tdp43
NONMMUG073577.1,Upf1
NONMMUG073577.1,Tdp43
NONMMUG073577.1,Fus
NONMMUG072501.1,Upf1
NONMMUG072501.1,Fus
NONMMUG072501.1,Tdp43
NONMMUG072502.1,Upf1
NONMMUG072502.1,Fus
NONMMUG072502.1,Tdp43
NONMMUG030657.2,Tdp43
NONMMUG030657.2,Fus
NONMMUG030658.2,Tdp43
NONMMUG093499.1,JARID2
NONMMUG093499.1,Upf1
NONMMUG093499.1,Cpsf6
NONMMUG093499.1,Tardbp
NONMMUG093499.1,Fus
NONMMUG093499.1,Tdp43
NONMMUG093499.1,Ezh2
NONMMUG093499.1,FMRP
NONMMUG093499.1,RFOX2
NONMMUG093499.1,TIA1
NONMMUG093499.1,QKI
NONMMUG093499.1,KPYM
NONMMUG093499.1,PSPC1
NONMMUG093499.1,-
NONMMUG093499.1,SFPQ
NONMMUG093499.1,AGO2
NONMMUG093499.1,AGO4
NONMMUG093499.1,AGO1
NONMMUG093499.1,TTP
NONMMUG093499.1,PABP1
NONMMUG093499.1,RBM10
NONMMUG093499.1,Elavl1
NONMMUG093499.1,FMR1
NONMMUG093499.1,Pou5f1
NONMMUG093499.1,Ptbp2
NONMMUG030662.2,JARID2
NONMMUG030662.2,Upf1
NONMMUG030662.2,Cpsf6
NONMMUG030662.2,Tdp43
NONMMUG030662.2,Fus
NONMMUG030662.2,Ezh2
NONMMUG030662.2,FMRP
NONMMUG030662.2,RFOX2
NONMMUG030662.2,TIA1
NONMMUG030662.2,QKI
NONMMUG030662.2,KPYM
NONMMUG030662.2,PSPC1
NONMMUG030662.2,-
NONMMUG030662.2,SFPQ
NONMMUG030662.2,AGO2
NONMMUG030662.2,AGO4
NONMMUG030662.2,AGO1
NONMMUG030662.2,TTP
NONMMUG030662.2,PABP1
NONMMUG030662.2,RBM10
NONMMUG030662.2,Elavl1
NONMMUG030662.2,FMR1
NONMMUG030662.2,Pou5f1
NONMMUG030662.2,Ptbp2
NONMMUG030662.2,VIGLN
NONMMUG030662.2,DAZL
NONMMUG030663.2,Tdp43
NONMMUG030663.2,Fus
NONMMUG030663.2,RFOX2
NONMMUG030665.2,Fus
NONMMUG030665.2,Tdp43
NONMMUG030666.2,Upf1
NONMMUG030666.2,Fus
NONMMUG030666.2,Tdp43
NONMMUG030667.2,Upf1
