NoncodeGeneID,LncbookGeneID,l_ID
NONHSAG051508.3,-,l68815
NONHSAG051509.2,-,l68816
NONHSAG051511.2,-,l68817
NONHSAG051514.3,-,l68818
NONHSAG051516.3,-,l68819
NONHSAG051517.3,-,l68820
NONHSAG099238.2,-,l68821
NONHSAG051519.2,-,l68822
NONHSAG099240.2,-,l68823
NONHSAG099242.2,-,l68824
NONHSAG099241.1,-,l68825
NONHSAG051522.2,-,l68826
NONHSAG051523.2,-,l68827
NONHSAG051524.2,-,l68828
NONHSAG051527.2,-,l68829
NONHSAG049605.2,-,l68830
NONHSAG051534.2,-,l68831
NONHSAG099245.1,-,l68832
NONHSAG051535.2,-,l68833
NONHSAG051541.2,-,l68834
NONHSAG051546.2,-,l68835
NONHSAG051545.2,-,l68836
NONHSAG099250.1,-,l68837
NONHSAG051551.2,-,l68838
NONHSAG051552.2,-,l68839
NONHSAG051554.2,-,l68840
NONHSAG099850.1,-,l68841
NONHSAG051562.2,-,l68842
NONHSAG099251.1,-,l68843
NONHSAG051563.2,-,l68844
NONHSAG051565.3,-,l68845
NONHSAG051567.2,-,l68846
NONHSAG051574.3,-,l68847
NONHSAG051575.2,-,l68848
NONHSAG051576.2,-,l68849
NONHSAG051578.2,-,l68850
NONHSAG051580.3,-,l68851
NONHSAG051581.2,-,l68852
NONHSAG051586.3,-,l68853
NONHSAG114208.1,-,l68854
NONHSAG051589.2,-,l68855
NONHSAG051590.2,-,l68856
NONHSAG049362.2,-,l68857
NONHSAG049610.2,-,l68858
NONHSAG049611.2,-,l68859
NONHSAG113998.1,-,l68860
NONHSAG099314.2,-,l68861
NONHSAG049614.2,-,l68862
NONHSAG049616.2,-,l68863
NONHSAG049617.3,-,l68864
NONHSAG099317.2,-,l68865
NONHSAG114004.1,-,l68866
NONHSAG049622.2,-,l68867
NONHSAG114215.1,-,l68868
NONHSAG049626.2,-,l68869
NONHSAG049629.2,-,l68870
NONHSAG099321.1,-,l68871
NONHSAG098644.1,-,l68872
NONHSAG049636.2,-,l68873
NONHSAG049637.2,-,l68874
NONHSAG049366.3,-,l68875
NONHSAG049640.2,-,l68876
NONHSAG049643.3,-,l68877
NONHSAG049644.2,-,l68878
NONHSAG099323.1,-,l68879
NONHSAG049646.2,-,l68880
NONHSAG049645.2,-,l68881
NONHSAG049647.2,-,l68882
NONHSAG049368.3,-,l68883
NONHSAG049655.3,-,l68884
NONHSAG098653.2,-,l68885
NONHSAG049657.2,-,l68886
NONHSAG049658.2,-,l68887
NONHSAG049661.2,-,l68888
NONHSAG049662.2,-,l68889
NONHSAG049664.2,-,l68890
NONHSAG049666.2,-,l68891
NONHSAG114254.1,-,l68892
NONHSAG049668.2,-,l68893
NONHSAG098662.1,-,l68894
NONHSAG049672.2,-,l68895
NONHSAG049372.2,-,l68896
NONHSAG049373.2,-,l68897
NONHSAG049673.2,-,l68898
NONHSAG099329.1,-,l68899
NONHSAG049374.2,-,l68900
NONHSAG049681.2,-,l68901
NONHSAG099992.2,-,l68902
NONHSAG049683.2,-,l68903
NONHSAG049684.2,-,l68904
NONHSAG049334.3,-,l68905
NONHSAG049687.3,-,l68906
NONHSAG049686.2,-,l68907
NONHSAG049688.2,-,l68908
NONHSAG049689.2,-,l68909
NONHSAG099335.1,-,l68910
NONHSAG098678.1,-,l68911
NONHSAG049690.2,-,l68912
NONHSAG049691.2,-,l68913
NONHSAG049692.2,-,l68914
NONHSAG099270.1,-,l68915
NONHSAG049693.2,-,l68916
NONHSAG049378.2,-,l68917
NONHSAG049694.2,-,l68918
NONHSAG099271.1,-,l68919
NONHSAG099882.1,-,l68920
NONHSAG113966.1,-,l68921
NONHSAG099338.1,-,l68922
NONHSAG049380.3,-,l68923
NONHSAG049702.2,-,l68924
NONHSAG099272.1,-,l68925
NONHSAG049705.2,-,l68926
NONHSAG049708.2,-,l68927
NONHSAG114261.1,-,l68928
NONHSAG049715.2,-,l68929
NONHSAG049718.2,-,l68930
NONHSAG049719.2,-,l68931
NONHSAG049720.2,-,l68932
NONHSAG049723.2,-,l68933
NONHSAG049726.2,-,l68934
NONHSAG099340.1,-,l68935
NONHSAG049731.2,-,l68936
NONHSAG098690.1,-,l68937
NONHSAG099341.1,-,l68938
NONHSAG114015.1,-,l68939
NONHSAG049737.2,-,l68940
NONHSAG114016.1,-,l68941
NONHSAG049738.2,-,l68942
NONHSAG049739.2,-,l68943
NONHSAG049740.2,-,l68944
NONHSAG049741.2,-,l68945
NONHSAG049742.2,-,l68946
NONHSAG049744.2,-,l68947
NONHSAG049750.3,-,l68948
NONHSAG114263.1,-,l68949
NONHSAG049758.2,-,l68950
NONHSAG049761.2,-,l68951
NONHSAG049763.2,-,l68952
NONHSAG114020.1,-,l68953
NONHSAG099253.1,-,l68954
NONHSAG049767.3,-,l68955
NONHSAG049768.2,-,l68956
NONHSAG049770.2,-,l68957
NONHSAG100014.2,-,l68958
NONHSAG049773.2,-,l68959
NONHSAG049774.2,-,l68960
NONHSAG049775.2,-,l68961
NONHSAG098698.1,-,l68962
NONHSAG049776.2,-,l68963
NONHSAG049777.3,-,l68964
NONHSAG049778.2,-,l68965
NONHSAG049781.2,-,l68966
NONHSAG049384.3,-,l68967
NONHSAG099351.1,-,l68968
NONHSAG114022.1,-,l68969
NONHSAG114023.1,-,l68970
NONHSAG049782.2,-,l68971
NONHSAG098577.1,-,l68972
NONHSAG114265.1,-,l68973
NONHSAG114026.1,-,l68974
NONHSAG049794.2,-,l68975
NONHSAG049795.2,-,l68976
NONHSAG049336.3,-,l68977
NONHSAG049797.2,-,l68978
NONHSAG049800.2,-,l68979
NONHSAG049801.2,-,l68980
NONHSAG049805.2,-,l68981
NONHSAG049806.2,-,l68982
NONHSAG049807.2,-,l68983
NONHSAG049809.2,-,l68984
NONHSAG049810.2,-,l68985
NONHSAG098562.1,-,l68986
NONHSAG049814.2,-,l68987
NONHSAG049815.2,-,l68988
NONHSAG049816.2,-,l68989
NONHSAG049818.2,-,l68990
NONHSAG049820.2,-,l68991
NONHSAG049821.2,-,l68992
NONHSAG099906.2,-,l68993
NONHSAG049825.2,-,l68994
NONHSAG049832.2,-,l68995
NONHSAG049833.3,-,l68996
NONHSAG100059.1,-,l68997
NONHSAG049835.2,-,l68998
NONHSAG049836.2,-,l68999
NONHSAG114032.1,-,l69000
NONHSAG098715.1,-,l69001
NONHSAG100061.1,-,l69002
NONHSAG098716.1,-,l69003
NONHSAG114033.1,-,l69004
NONHSAG049839.2,-,l69005
NONHSAG049841.2,-,l69006
NONHSAG099365.1,-,l69007
NONHSAG049843.2,-,l69008
NONHSAG049845.3,-,l69009
NONHSAG049849.2,-,l69010
NONHSAG049852.2,-,l69011
NONHSAG049855.2,-,l69012
NONHSAG114035.1,-,l69013
NONHSAG099368.1,-,l69014
NONHSAG049857.2,-,l69015
NONHSAG049859.2,-,l69016
NONHSAG049864.2,-,l69017
NONHSAG049868.2,-,l69018
NONHSAG049870.2,-,l69019
NONHSAG098721.1,-,l69020
NONHSAG049873.2,-,l69021
NONHSAG049874.3,-,l69022
NONHSAG049875.2,-,l69023
NONHSAG049878.2,-,l69024
NONHSAG098725.2,-,l69025
NONHSAG100065.2,-,l69026
NONHSAG100066.1,-,l69027
NONHSAG100067.1,-,l69028
NONHSAG099371.1,-,l69029
NONHSAG098726.1,-,l69030
NONHSAG049884.2,-,l69031
NONHSAG100071.1,-,l69032
NONHSAG098727.2,-,l69033
NONHSAG100072.1,-,l69034
NONHSAG100073.1,-,l69035
NONHSAG100074.1,-,l69036
NONHSAG049885.2,-,l69037
NONHSAG099375.1,-,l69038
NONHSAG049886.2,-,l69039
NONHSAG049887.2,-,l69040
NONHSAG049888.2,-,l69041
NONHSAG049889.2,-,l69042
NONHSAG098730.1,-,l69043
NONHSAG114040.1,-,l69044
NONHSAG049396.2,-,l69045
NONHSAG049893.2,-,l69046
NONHSAG049894.2,-,l69047
NONHSAG049895.2,-,l69048
NONHSAG049896.2,-,l69049
NONHSAG049898.2,-,l69050
NONHSAG049903.2,-,l69051
NONHSAG049337.2,-,l69052
NONHSAG114042.1,-,l69053
NONHSAG049906.3,-,l69054
NONHSAG049910.2,-,l69055
NONHSAG049911.2,-,l69056
NONHSAG049915.2,-,l69057
NONHSAG049916.3,-,l69058
NONHSAG049917.2,-,l69059
NONHSAG049918.2,-,l69060
NONHSAG049919.2,-,l69061
NONHSAG049922.2,-,l69062
NONHSAG049923.2,-,l69063
NONHSAG049924.3,-,l69064
NONHSAG098737.1,-,l69065
NONHSAG049929.2,-,l69066
NONHSAG049931.2,-,l69067
NONHSAG049932.2,-,l69068
NONHSAG049933.2,-,l69069
NONHSAG098742.1,-,l69070
NONHSAG049935.2,-,l69071
NONHSAG049936.3,-,l69072
NONHSAG049943.2,-,l69073
NONHSAG049944.2,-,l69074
NONHSAG049946.2,-,l69075
NONHSAG049947.2,-,l69076
NONHSAG049950.2,-,l69077
NONHSAG049951.2,-,l69078
NONHSAG049952.2,-,l69079
NONHSAG099384.1,-,l69080
NONHSAG049953.2,-,l69081
NONHSAG049954.2,-,l69082
NONHSAG049955.2,-,l69083
NONHSAG049956.2,-,l69084
NONHSAG049957.2,-,l69085
NONHSAG049959.2,-,l69086
NONHSAG049960.2,-,l69087
NONHSAG098751.1,-,l69088
NONHSAG049961.3,-,l69089
NONHSAG049962.2,-,l69090
NONHSAG049963.2,-,l69091
NONHSAG098753.2,-,l69092
NONHSAG098754.1,-,l69093
NONHSAG049964.2,-,l69094
NONHSAG049967.2,-,l69095
NONHSAG099388.1,-,l69096
NONHSAG100090.1,-,l69097
NONHSAG049970.2,-,l69098
NONHSAG098755.1,-,l69099
NONHSAG049972.2,-,l69100
NONHSAG049973.2,-,l69101
NONHSAG049974.2,-,l69102
NONHSAG114048.1,-,l69103
NONHSAG049977.3,-,l69104
NONHSAG049978.3,-,l69105
NONHSAG098758.1,-,l69106
NONHSAG099394.2,-,l69107
NONHSAG049979.2,-,l69108
NONHSAG098760.2,-,l69109
NONHSAG049338.3,-,l69110
NONHSAG049982.2,-,l69111
NONHSAG049983.2,-,l69112
NONHSAG049984.2,-,l69113
NONHSAG099397.1,-,l69114
NONHSAG114050.1,-,l69115
NONHSAG049985.2,-,l69116
NONHSAG049986.3,-,l69117
NONHSAG049987.2,-,l69118
NONHSAG049998.2,-,l69119
NONHSAG050005.2,-,l69120
NONHSAG050006.2,-,l69121
NONHSAG050007.2,-,l69122
NONHSAG050008.2,-,l69123
NONHSAG050011.2,-,l69124
NONHSAG050013.2,-,l69125
NONHSAG050015.2,-,l69126
NONHSAG114281.1,-,l69127
NONHSAG050020.3,-,l69128
NONHSAG100105.1,-,l69129
NONHSAG050021.2,-,l69130
NONHSAG114054.1,-,l69131
NONHSAG050022.2,-,l69132
NONHSAG050023.2,-,l69133
NONHSAG050024.2,-,l69134
NONHSAG050025.2,-,l69135
NONHSAG050030.2,-,l69136
NONHSAG050033.2,-,l69137
NONHSAG050036.2,-,l69138
NONHSAG050038.2,-,l69139
NONHSAG050041.2,-,l69140
NONHSAG050043.3,-,l69141
NONHSAG050045.2,-,l69142
NONHSAG050051.2,-,l69143
NONHSAG050055.2,-,l69144
NONHSAG050056.2,-,l69145
NONHSAG050057.2,-,l69146
NONHSAG050058.2,-,l69147
NONHSAG050059.2,-,l69148
NONHSAG050063.2,-,l69149
NONHSAG050064.2,-,l69150
NONHSAG050065.3,-,l69151
NONHSAG050068.2,-,l69152
NONHSAG050070.2,-,l69153
NONHSAG050073.2,-,l69154
NONHSAG050075.2,-,l69155
NONHSAG050076.2,-,l69156
NONHSAG050078.2,-,l69157
NONHSAG050080.2,-,l69158
NONHSAG114056.1,-,l69159
NONHSAG050083.2,-,l69160
NONHSAG050084.2,-,l69161
NONHSAG099420.2,-,l69162
NONHSAG050093.3,-,l69163
NONHSAG050104.2,-,l69164
NONHSAG050106.2,-,l69165
NONHSAG050108.2,-,l69166
NONHSAG114061.1,-,l69167
NONHSAG050112.2,-,l69168
NONHSAG050113.2,-,l69169
NONHSAG050116.2,-,l69170
NONHSAG050118.2,-,l69171
NONHSAG050119.2,-,l69172
NONHSAG050125.2,-,l69173
NONHSAG050129.2,-,l69174
NONHSAG050134.2,-,l69175
NONHSAG050136.2,-,l69176
NONHSAG049343.2,-,l69177
NONHSAG050139.2,-,l69178
NONHSAG050140.2,-,l69179
NONHSAG049340.2,-,l69180
NONHSAG050143.2,-,l69181
NONHSAG050144.2,-,l69182
NONHSAG050146.2,-,l69183
NONHSAG050147.2,-,l69184
NONHSAG050149.2,-,l69185
NONHSAG098799.1,-,l69186
NONHSAG050151.2,-,l69187
NONHSAG050152.2,-,l69188
NONHSAG050154.3,-,l69189
NONHSAG050158.3,-,l69190
NONHSAG049341.2,-,l69191
NONHSAG050161.2,-,l69192
NONHSAG050162.2,-,l69193
NONHSAG050163.2,-,l69194
NONHSAG049403.2,-,l69195
NONHSAG050167.2,-,l69196
NONHSAG050168.2,-,l69197
NONHSAG049342.3,-,l69198
NONHSAG100204.2,-,l69199
NONHSAG050173.2,-,l69200
NONHSAG050174.3,-,l69201
NONHSAG114287.1,-,l69202
NONHSAG114063.1,-,l69203
NONHSAG050175.3,-,l69204
NONHSAG050176.3,-,l69205
NONHSAG050178.3,-,l69206
NONHSAG050177.2,-,l69207
NONHSAG100213.2,-,l69208
NONHSAG050180.2,-,l69209
NONHSAG050181.2,-,l69210
NONHSAG099428.1,-,l69211
NONHSAG098804.1,-,l69212
NONHSAG114288.1,-,l69213
NONHSAG114289.1,-,l69214
NONHSAG098805.1,-,l69215
NONHSAG098806.2,-,l69216
NONHSAG050187.2,-,l69217
NONHSAG050189.3,-,l69218
NONHSAG098808.1,-,l69219
NONHSAG050191.2,-,l69220
NONHSAG050193.2,-,l69221
NONHSAG098809.1,-,l69222
NONHSAG050194.2,-,l69223
NONHSAG050195.3,-,l69224
NONHSAG050201.2,-,l69225
NONHSAG049406.2,-,l69226
NONHSAG050205.2,-,l69227
NONHSAG050208.2,-,l69228
NONHSAG098814.2,-,l69229
NONHSAG050211.2,-,l69230
NONHSAG050212.2,-,l69231
NONHSAG050214.2,-,l69232
NONHSAG050216.2,-,l69233
NONHSAG050217.2,-,l69234
NONHSAG050218.2,-,l69235
NONHSAG098817.1,-,l69236
NONHSAG099443.1,-,l69237
NONHSAG050219.2,-,l69238
NONHSAG098822.2,-,l69239
NONHSAG050224.2,-,l69240
NONHSAG050226.2,-,l69241
NONHSAG050227.2,-,l69242
NONHSAG050230.3,-,l69243
NONHSAG100240.1,-,l69244
NONHSAG100242.1,-,l69245
NONHSAG114070.1,-,l69246
NONHSAG100245.1,-,l69247
NONHSAG050233.2,-,l69248
NONHSAG050236.2,-,l69249
NONHSAG050238.2,-,l69250
NONHSAG050243.2,-,l69251
NONHSAG049407.2,-,l69252
NONHSAG050253.3,-,l69253
NONHSAG049408.2,-,l69254
NONHSAG050256.2,-,l69255
NONHSAG050257.2,-,l69256
NONHSAG050259.2,-,l69257
NONHSAG050260.2,-,l69258
NONHSAG050264.2,-,l69259
NONHSAG098830.1,-,l69260
NONHSAG050271.2,-,l69261
NONHSAG050272.2,-,l69262
NONHSAG050274.2,-,l69263
NONHSAG050279.2,-,l69264
NONHSAG050281.2,-,l69265
NONHSAG050284.2,-,l69266
NONHSAG099465.1,-,l69267
NONHSAG050286.2,-,l69268
NONHSAG049410.2,-,l69269
NONHSAG050287.2,-,l69270
NONHSAG050291.2,-,l69271
NONHSAG050292.2,-,l69272
NONHSAG050293.2,-,l69273
NONHSAG098839.1,-,l69274
NONHSAG050294.2,-,l69275
NONHSAG050295.2,-,l69276
NONHSAG050296.2,-,l69277
NONHSAG050298.2,-,l69278
NONHSAG050300.2,-,l69279
NONHSAG050301.2,-,l69280
NONHSAG100301.1,-,l69281
NONHSAG050302.2,-,l69282
NONHSAG050304.2,-,l69283
NONHSAG050306.2,-,l69284
NONHSAG050303.2,-,l69285
NONHSAG050307.2,-,l69286
NONHSAG050308.2,-,l69287
NONHSAG049412.2,-,l69288
NONHSAG114079.1,-,l69289
NONHSAG050312.2,-,l69290
NONHSAG049413.2,-,l69291
NONHSAG114080.1,-,l69292
NONHSAG050316.2,-,l69293
NONHSAG050317.2,-,l69294
NONHSAG099478.1,-,l69295
NONHSAG050321.2,-,l69296
NONHSAG098855.1,-,l69297
NONHSAG100317.1,-,l69298
NONHSAG050323.2,-,l69299
NONHSAG049415.2,-,l69300
NONHSAG099482.2,-,l69301
NONHSAG049416.2,-,l69302
NONHSAG099483.1,-,l69303
NONHSAG050331.2,-,l69304
NONHSAG050333.2,-,l69305
NONHSAG050334.2,-,l69306
NONHSAG050335.3,-,l69307
NONHSAG050336.3,-,l69308
NONHSAG050337.3,-,l69309
NONHSAG050338.2,-,l69310
NONHSAG050339.2,-,l69311
NONHSAG099488.1,-,l69312
NONHSAG050340.2,-,l69313
NONHSAG049344.3,-,l69314
NONHSAG099286.1,-,l69315
NONHSAG050343.2,-,l69316
NONHSAG050344.2,-,l69317
NONHSAG050346.2,-,l69318
NONHSAG050345.2,-,l69319
NONHSAG050347.3,-,l69320
NONHSAG098864.2,-,l69321
NONHSAG050349.2,-,l69322
NONHSAG050350.2,-,l69323
NONHSAG098863.1,-,l69324
NONHSAG050353.2,-,l69325
NONHSAG098566.1,-,l69326
NONHSAG114301.1,-,l69327
NONHSAG050355.2,-,l69328
NONHSAG050356.2,-,l69329
NONHSAG050357.2,-,l69330
NONHSAG050358.2,-,l69331
NONHSAG050365.2,-,l69332
NONHSAG049418.3,-,l69333
NONHSAG114304.1,-,l69334
NONHSAG050367.2,-,l69335
NONHSAG050370.2,-,l69336
NONHSAG098868.1,-,l69337
NONHSAG050371.2,-,l69338
NONHSAG050372.2,-,l69339
NONHSAG050373.2,-,l69340
NONHSAG098869.1,-,l69341
NONHSAG050375.3,-,l69342
NONHSAG050376.2,-,l69343
NONHSAG050377.2,-,l69344
NONHSAG050379.2,-,l69345
NONHSAG050380.3,-,l69346
NONHSAG050382.2,-,l69347
NONHSAG050385.2,-,l69348
NONHSAG098875.1,-,l69349
NONHSAG050387.2,-,l69350
NONHSAG050388.2,-,l69351
NONHSAG099502.1,-,l69352
NONHSAG050394.2,-,l69353
NONHSAG050396.3,-,l69354
NONHSAG050397.3,-,l69355
NONHSAG114307.1,-,l69356
NONHSAG049345.2,-,l69357
NONHSAG050402.2,-,l69358
NONHSAG050404.3,-,l69359
NONHSAG114310.1,-,l69360
NONHSAG049421.3,-,l69361
NONHSAG050409.2,-,l69362
NONHSAG099517.2,-,l69363
NONHSAG049422.2,-,l69364
NONHSAG050416.2,-,l69365
NONHSAG049423.2,-,l69366
NONHSAG050419.2,-,l69367
NONHSAG050420.2,-,l69368
NONHSAG050429.2,-,l69369
NONHSAG050432.3,-,l69370
NONHSAG098594.1,-,l69371
NONHSAG050436.2,-,l69372
NONHSAG050437.2,-,l69373
NONHSAG050438.2,-,l69374
NONHSAG050440.2,-,l69375
NONHSAG049428.3,-,l69376
NONHSAG050444.3,-,l69377
NONHSAG114317.1,-,l69378
NONHSAG050445.3,-,l69379
NONHSAG100380.2,-,l69380
NONHSAG099526.1,-,l69381
NONHSAG049332.3,-,l69382
NONHSAG050451.2,-,l69383
NONHSAG049430.2,-,l69384
NONHSAG098891.1,-,l69385
NONHSAG050453.2,-,l69386
NONHSAG050454.2,-,l69387
NONHSAG050455.2,-,l69388
NONHSAG049432.2,-,l69389
NONHSAG050461.2,-,l69390
NONHSAG099530.1,-,l69391
NONHSAG050463.2,-,l69392
NONHSAG050464.2,-,l69393
NONHSAG050466.3,-,l69394
NONHSAG050467.2,-,l69395
NONHSAG098894.1,-,l69396
NONHSAG050474.3,-,l69397
NONHSAG050475.2,-,l69398
NONHSAG050477.3,-,l69399
NONHSAG050479.2,-,l69400
NONHSAG050483.2,-,l69401
NONHSAG098896.1,-,l69402
NONHSAG100416.1,-,l69403
NONHSAG099533.1,-,l69404
NONHSAG050484.2,-,l69405
NONHSAG098897.1,-,l69406
NONHSAG050487.2,-,l69407
NONHSAG049440.2,-,l69408
NONHSAG100417.2,-,l69409
NONHSAG099534.1,-,l69410
NONHSAG050489.2,-,l69411
NONHSAG114319.1,-,l69412
NONHSAG050493.2,-,l69413
NONHSAG114320.1,-,l69414
NONHSAG050498.2,-,l69415
NONHSAG050499.2,-,l69416
NONHSAG049441.3,-,l69417
NONHSAG050500.2,-,l69418
NONHSAG099536.1,-,l69419
NONHSAG050502.2,-,l69420
NONHSAG050503.3,-,l69421
NONHSAG114223.1,-,l69422
NONHSAG099538.1,-,l69423
NONHSAG050504.2,-,l69424
NONHSAG050505.2,-,l69425
NONHSAG050506.2,-,l69426
NONHSAG049442.2,-,l69427
NONHSAG098906.1,-,l69428
NONHSAG100435.2,-,l69429
NONHSAG099540.1,-,l69430
NONHSAG100433.1,-,l69431
NONHSAG050511.3,-,l69432
NONHSAG050513.2,-,l69433
NONHSAG050514.2,-,l69434
NONHSAG050515.2,-,l69435
NONHSAG050517.2,-,l69436
NONHSAG049443.2,-,l69437
NONHSAG050518.2,-,l69438
NONHSAG098908.1,-,l69439
NONHSAG050520.2,-,l69440
NONHSAG050522.2,-,l69441
NONHSAG049444.2,-,l69442
NONHSAG049356.3,-,l69443
NONHSAG050526.2,-,l69444
NONHSAG050527.3,-,l69445
NONHSAG050528.2,-,l69446
NONHSAG050529.2,-,l69447
NONHSAG050531.2,-,l69448
NONHSAG050532.2,-,l69449
NONHSAG115368.1,-,l69450
NONHSAG050533.3,-,l69451
NONHSAG050534.2,-,l69452
NONHSAG050539.2,-,l69453
NONHSAG050540.2,-,l69454
NONHSAG050541.2,-,l69455
NONHSAG050542.2,-,l69456
NONHSAG050543.2,-,l69457
NONHSAG050546.3,-,l69458
NONHSAG050548.3,-,l69459
NONHSAG050549.2,-,l69460
NONHSAG050550.2,-,l69461
NONHSAG050551.2,-,l69462
NONHSAG050555.3,-,l69463
NONHSAG098917.1,-,l69464
NONHSAG099550.1,-,l69465
NONHSAG050556.2,-,l69466
NONHSAG050557.3,-,l69467
NONHSAG050559.3,-,l69468
NONHSAG050563.2,-,l69469
NONHSAG050564.2,-,l69470
NONHSAG050566.2,-,l69471
NONHSAG050567.3,-,l69472
NONHSAG100481.1,-,l69473
NONHSAG050568.2,-,l69474
NONHSAG099557.2,-,l69475
NONHSAG050570.2,-,l69476
NONHSAG050571.2,-,l69477
NONHSAG050573.2,-,l69478
NONHSAG050574.2,-,l69479
NONHSAG050575.2,-,l69480
NONHSAG050578.2,-,l69481
NONHSAG049452.2,-,l69482
NONHSAG099560.1,-,l69483
NONHSAG099563.1,-,l69484
NONHSAG050580.2,-,l69485
NONHSAG050581.2,-,l69486
NONHSAG049454.2,-,l69487
NONHSAG100531.1,-,l69488
NONHSAG098932.2,-,l69489
NONHSAG099566.1,-,l69490
NONHSAG098933.1,-,l69491
NONHSAG049456.2,-,l69492
NONHSAG050586.2,-,l69493
NONHSAG050588.2,-,l69494
NONHSAG050592.2,-,l69495
NONHSAG050593.2,-,l69496
NONHSAG050595.3,-,l69497
NONHSAG050596.2,-,l69498
NONHSAG114100.1,-,l69499
NONHSAG098597.1,-,l69500
NONHSAG050601.2,-,l69501
NONHSAG050603.2,-,l69502
NONHSAG050606.2,-,l69503
NONHSAG050608.2,-,l69504
NONHSAG049464.3,-,l69505
NONHSAG050616.3,-,l69506
NONHSAG098941.1,-,l69507
NONHSAG050619.2,-,l69508
NONHSAG049462.2,-,l69509
NONHSAG050620.2,-,l69510
NONHSAG050621.2,-,l69511
NONHSAG050622.2,-,l69512
NONHSAG113978.1,-,l69513
NONHSAG050623.2,-,l69514
NONHSAG050624.2,-,l69515
NONHSAG050625.2,-,l69516
NONHSAG050626.2,-,l69517
NONHSAG050630.2,-,l69518
NONHSAG050633.2,-,l69519
NONHSAG050634.2,-,l69520
NONHSAG050635.2,-,l69521
NONHSAG100554.1,-,l69522
NONHSAG049463.2,-,l69523
NONHSAG098949.1,-,l69524
NONHSAG115369.1,-,l69525
NONHSAG050636.2,-,l69526
NONHSAG050637.3,-,l69527
NONHSAG098950.1,-,l69528
NONHSAG100561.1,-,l69529
NONHSAG050638.2,-,l69530
NONHSAG050639.2,-,l69531
NONHSAG049465.2,-,l69532
NONHSAG050640.2,-,l69533
NONHSAG050641.2,-,l69534
NONHSAG050642.2,-,l69535
NONHSAG050643.3,-,l69536
NONHSAG049467.2,-,l69537
NONHSAG050644.2,-,l69538
NONHSAG050646.2,-,l69539
NONHSAG049468.2,-,l69540
NONHSAG049469.2,-,l69541
NONHSAG049470.2,-,l69542
NONHSAG050647.2,-,l69543
NONHSAG050651.2,-,l69544
NONHSAG050652.2,-,l69545
NONHSAG050653.2,-,l69546
NONHSAG050654.2,-,l69547
NONHSAG050656.2,-,l69548
NONHSAG114103.1,-,l69549
NONHSAG050659.2,-,l69550
NONHSAG099589.1,-,l69551
NONHSAG050661.3,-,l69552
NONHSAG050662.2,-,l69553
NONHSAG050663.2,-,l69554
NONHSAG049472.3,-,l69555
NONHSAG049473.2,-,l69556
NONHSAG050664.2,-,l69557
NONHSAG050666.3,-,l69558
NONHSAG050667.2,-,l69559
NONHSAG114333.1,-,l69560
NONHSAG050671.2,-,l69561
NONHSAG050673.3,-,l69562
NONHSAG099949.2,-,l69563
NONHSAG050683.2,-,l69564
NONHSAG049475.2,-,l69565
NONHSAG049476.2,-,l69566
NONHSAG050685.2,-,l69567
NONHSAG050686.2,-,l69568
NONHSAG050687.2,-,l69569
NONHSAG050688.2,-,l69570
NONHSAG099257.1,-,l69571
NONHSAG050689.2,-,l69572
NONHSAG099594.1,-,l69573
NONHSAG050690.2,-,l69574
NONHSAG050695.3,-,l69575
NONHSAG050693.2,-,l69576
NONHSAG050694.2,-,l69577
NONHSAG100584.1,-,l69578
NONHSAG099596.2,-,l69579
NONHSAG114336.1,-,l69580
NONHSAG049478.2,-,l69581
NONHSAG050697.2,-,l69582
NONHSAG049479.2,-,l69583
NONHSAG049480.2,-,l69584
NONHSAG050698.2,-,l69585
NONHSAG099599.2,-,l69586
NONHSAG114337.1,-,l69587
NONHSAG114339.1,-,l69588
NONHSAG049481.2,-,l69589
NONHSAG049483.2,-,l69590
NONHSAG050705.3,-,l69591
NONHSAG050708.2,-,l69592
NONHSAG050712.2,-,l69593
NONHSAG099602.1,-,l69594
NONHSAG050715.2,-,l69595
NONHSAG050716.2,-,l69596
NONHSAG050718.3,-,l69597
NONHSAG050721.2,-,l69598
NONHSAG098967.1,-,l69599
NONHSAG050722.3,-,l69600
NONHSAG049484.2,-,l69601
NONHSAG050723.2,-,l69602
NONHSAG050725.3,-,l69603
NONHSAG099607.1,-,l69604
NONHSAG049485.2,-,l69605
NONHSAG049486.3,-,l69606
NONHSAG049487.3,-,l69607
NONHSAG050732.2,-,l69608
NONHSAG050733.2,-,l69609
NONHSAG099953.1,-,l69610
NONHSAG049488.2,-,l69611
NONHSAG049489.3,-,l69612
NONHSAG050735.2,-,l69613
NONHSAG050736.2,-,l69614
NONHSAG098602.1,-,l69615
NONHSAG098605.1,-,l69616
NONHSAG050742.2,-,l69617
NONHSAG050743.2,-,l69618
NONHSAG050744.2,-,l69619
NONHSAG049491.2,-,l69620
NONHSAG049492.2,-,l69621
NONHSAG050745.2,-,l69622
NONHSAG099610.1,-,l69623
NONHSAG050746.3,-,l69624
NONHSAG050747.2,-,l69625
NONHSAG100603.1,-,l69626
NONHSAG098971.1,-,l69627
NONHSAG050749.2,-,l69628
NONHSAG050750.2,-,l69629
NONHSAG050751.2,-,l69630
NONHSAG050753.3,-,l69631
NONHSAG050755.2,-,l69632
NONHSAG049493.2,-,l69633
NONHSAG050758.2,-,l69634
NONHSAG049494.2,-,l69635
NONHSAG114343.1,-,l69636
