NoncodeGeneID,LncbookGeneID,l_ID
NONHSAG005093.3,HSALNG0075843,l11581
NONHSAG003756.3,HSALNG0009116,l11582
NONHSAG043877.2,HSALNG0050369,l11583
NONHSAG061041.1,HSALNG0075602,l11584
NONHSAG090822.2,HSALNG0040080,l11585
NONHSAG037470.2,HSALNG0032857,l11586
NONHSAG003867.2,HSALNG0009461,l11587
NONHSAG061288.2,HSALNG0078127,l11588
NONHSAG063747.2,HSALNG0088333,l11589
NONHSAG075482.2,HSALNG0120513,l11590
NONHSAG074652.1,HSALNG0120524,l11591
NONHSAG004443.2,HSALNG0010975,l11592
NONHSAG020042.2,HSALNG0112826,l11593
NONHSAG005910.2,HSALNG0077976,l11594
NONHSAG046754.2,HSALNG0055605,l11595
NONHSAG000805.2,-,l11596
NONHSAG019477.3,HSALNG0111500,l11597
NONHSAG019477.3,HSALNG0111508,l11598
NONHSAG038211.2,HSALNG0035237,l11599
NONHSAG019379.2,HSALNG0111253,l11600
NONHSAG050051.2,HSALNG0064730,l11601
NONHSAG048362.2,HSALNG0060014,l11602
NONHSAG051155.2,HSALNG0068170,l11603
NONHSAG115370.1,HSALNG0067238,l11604
NONHSAG016089.2,HSALNG0104190,l11605
NONHSAG012577.2,HSALNG0094650,l11606
NONHSAG035515.2,HSALNG0027248,l11607
NONHSAG039458.2,HSALNG0038932,l11608
NONHSAG036455.2,HSALNG0030002,l11609
NONHSAG003163.2,HSALNG0007702,l11610
NONHSAG013868.2,HSALNG0098219,l11611
NONHSAG038299.2,HSALNG0035447,l11612
NONHSAG014964.2,-,l11613
NONHSAG015612.2,HSALNG0102849,l11614
NONHSAG009182.2,HSALNG0085976,l11615
NONHSAG006632.2,HSALNG0079939,l11616
NONHSAG019154.3,HSALNG0110863,l11617
NONHSAG099780.1,HSALNG0068845,l11618
NONHSAG022437.3,HSALNG0117980,l11619
NONHSAG055315.3,HSALNG0140164,l11620
NONHSAG024070.2,HSALNG0122111,l11621
NONHSAG037617.2,HSALNG0033312,l11622
NONHSAG036403.3,HSALNG0029842,l11623
NONHSAG014846.3,HSALNG0100970,l11624
NONHSAG015040.2,HSALNG0101465,l11625
NONHSAG040004.2,HSALNG0040442,l11626
NONHSAG038748.2,-,l11627
NONHSAG073717.1,HSALNG0117077,l11628
NONHSAG043025.2,HSALNG0048099,l11629
NONHSAG043026.2,HSALNG0048102,l11630
NONHSAG016443.2,HSALNG0104832,l11631
NONHSAG023919.2,HSALNG0121708,l11632
NONHSAG023919.2,HSALNG0121712,l11633
NONHSAG035708.2,HSALNG0027947,l11634
NONHSAG093075.1,HSALNG0048794,l11635
NONHSAG087530.1,HSALNG0034072,l11636
NONHSAG002696.3,HSALNG0006691,l11637
NONHSAG047858.3,HSALNG0058624,l11638
NONHSAG048596.2,HSALNG0060718,l11639
NONHSAG010615.2,HSALNG0089661,l11640
NONHSAG010613.2,-,l11641
NONHSAG098692.2,HSALNG0063935,l11642
NONHSAG019594.2,HSALNG0111825,l11643
NONHSAG019592.2,HSALNG0111824,l11644
NONHSAG013724.2,HSALNG0097781,l11645
NONHSAG004153.2,HSALNG0010162,l11646
NONHSAG094326.2,HSALNG0051816,l11647
NONHSAG008150.2,HSALNG0083896,l11648
NONHSAG055515.2,-,l11649
NONHSAG055515.2,HSALNG0140676,l11650
NONHSAG039529.2,HSALNG0148251,l11651
NONHSAG050372.2,HSALNG0065763,l11652
NONHSAG020996.2,HSALNG0114917,l11653
NONHSAG021003.2,HSALNG0114928,l11654
NONHSAG008030.2,HSALNG0083565,l11655
NONHSAG051977.2,HSALNG0070621,l11656
NONHSAG039428.2,HSALNG0038805,l11657
NONHSAG000821.2,-,l11658
NONHSAG084721.2,HSALNG0026715,l11659
NONHSAG047802.3,HSALNG0058515,l11660
NONHSAG047798.2,-,l11661
NONHSAG018415.2,HSALNG0109175,l11662
NONHSAG018419.2,HSALNG0109182,l11663
NONHSAG090182.2,HSALNG0041819,l11664
NONHSAG018031.2,HSALNG0108451,l11665
NONHSAG071359.2,HSALNG0108451,l11666
NONHSAG041033.3,-,l11667
NONHSAG045112.2,-,l11668
NONHSAG039118.2,HSALNG0037901,l11669
NONHSAG041994.2,HSALNG0045982,l11670
NONHSAG041674.2,-,l11671
NONHSAG052007.2,HSALNG0070738,l11672
NONHSAG018426.2,HSALNG0109194,l11673
NONHSAG044085.2,HSALNG0051133,l11674
NONHSAG071061.2,HSALNG0105141,l11675
NONHSAG050523.2,HSALNG0066190,l11676
NONHSAG037965.2,HSALNG0034502,l11677
NONHSAG016504.3,HSALNG0104989,l11678
NONHSAG014956.2,HSALNG0101260,l11679
NONHSAG014957.2,HSALNG0101261,l11680
NONHSAG003785.2,HSALNG0141979,l11681
NONHSAG012590.3,HSALNG0094690,l11682
NONHSAG020220.2,HSALNG0113307,l11683
NONHSAG005823.2,HSALNG0077768,l11684
NONHSAG060248.1,HSALNG0075746,l11685
NONHSAG022425.2,HSALNG0117963,l11686
NONHSAG006210.3,HSALNG0078852,l11687
NONHSAG007113.3,HSALNG0081359,l11688
NONHSAG000070.3,HSALNG0000078,l11689
NONHSAG000074.2,HSALNG0141645,l11690
NONHSAG024106.2,HSALNG0122251,l11691
NONHSAG002131.2,-,l11692
NONHSAG031881.2,HSALNG0130456,l11693
NONHSAG065740.1,HSALNG0094397,l11694
NONHSAG052621.2,HSALNG0072072,l11695
NONHSAG003342.2,-,l11696
NONHSAG003344.2,HSALNG0008152,l11697
NONHSAG003346.3,HSALNG0008155,l11698
NONHSAG007755.2,-,l11699
NONHSAG007931.2,HSALNG0083352,l11700
NONHSAG001574.3,HSALNG0003830,l11701
NONHSAG113761.1,HSALNG0057400,l11702
NONHSAG020067.2,HSALNG0112898,l11703
NONHSAG004791.2,-,l11704
NONHSAG004790.2,HSALNG0011915,l11705
NONHSAG007607.3,HSALNG0082587,l11706
NONHSAG008487.2,HSALNG0084552,l11707
NONHSAG019660.2,HSALNG0112019,l11708
NONHSAG049626.2,HSALNG0063644,l11709
NONHSAG018484.2,HSALNG0144662,l11710
NONHSAG038110.2,-,l11711
NONHSAG003900.3,HSALNG0009583,l11712
NONHSAG011120.3,HSALNG0090989,l11713
NONHSAG036638.2,HSALNG0030639,l11714
NONHSAG036117.3,HSALNG0029044,l11715
NONHSAG030222.2,-,l11716
NONHSAG010114.2,HSALNG0088413,l11717
NONHSAG010113.2,HSALNG0088409,l11718
NONHSAG003630.2,HSALNG0008835,l11719
NONHSAG003633.2,HSALNG0008839,l11720
NONHSAG105104.1,HSALNG0008839,l11721
NONHSAG020336.2,HSALNG0113596,l11722
NONHSAG020332.2,HSALNG0113590,l11723
NONHSAG020329.2,HSALNG0113587,l11724
NONHSAG019329.2,-,l11725
NONHSAG000190.3,HSALNG0000336,l11726
NONHSAG012834.3,HSALNG0095353,l11727
NONHSAG015392.2,-,l11728
NONHSAG006248.2,HSALNG0078908,l11729
NONHSAG052598.2,HSALNG0071998,l11730
NONHSAG050057.2,HSALNG0064740,l11731
NONHSAG052513.2,HSALNG0071743,l11732
NONHSAG015692.2,HSALNG0144268,l11733
NONHSAG020847.2,HSALNG0114618,l11734
NONHSAG037783.2,-,l11735
NONHSAG037786.3,HSALNG0033955,l11736
NONHSAG014166.2,HSALNG0099340,l11737
NONHSAG037701.2,HSALNG0033581,l11738
NONHSAG037702.2,HSALNG0033581,l11739
NONHSAG043997.3,HSALNG0050796,l11740
NONHSAG005555.2,HSALNG0077098,l11741
NONHSAG015745.2,HSALNG0103258,l11742
NONHSAG000519.2,HSALNG0001287,l11743
NONHSAG012041.2,HSALNG0093407,l11744
NONHSAG037847.2,-,l11745
NONHSAG053734.2,HSALNG0075082,l11746
NONHSAG053738.2,HSALNG0075086,l11747
NONHSAG018536.2,-,l11748
NONHSAG018536.2,HSALNG0109452,l11749
NONHSAG108346.1,HSALNG0109445,l11750
NONHSAG049961.3,HSALNG0064518,l11751
NONHSAG011589.2,HSALNG0092088,l11752
NONHSAG018395.3,HSALNG0109131,l11753
NONHSAG018387.3,HSALNG0109107,l11754
NONHSAG018390.3,HSALNG0109114,l11755
NONHSAG051280.2,HSALNG0068601,l11756
NONHSAG019356.2,HSALNG0111195,l11757
NONHSAG012156.3,HSALNG0093697,l11758
NONHSAG012741.2,HSALNG0143771,l11759
NONHSAG006063.2,-,l11760
NONHSAG003279.3,HSALNG0007974,l11761
NONHSAG041109.2,HSALNG0043684,l11762
NONHSAG064909.1,HSALNG0092885,l11763
NONHSAG010986.3,HSALNG0090703,l11764
NONHSAG010991.3,HSALNG0090705,l11765
NONHSAG016522.2,HSALNG0105042,l11766
NONHSAG045186.3,HSALNG0054432,l11767
NONHSAG041131.2,HSALNG0043742,l11768
NONHSAG041132.2,HSALNG0043742,l11769
NONHSAG041128.2,HSALNG0043742,l11770
NONHSAG041125.2,HSALNG0043742,l11771
NONHSAG041130.2,HSALNG0043742,l11772
NONHSAG035283.2,HSALNG0026441,l11773
NONHSAG059172.2,HSALNG0004751,l11774
NONHSAG003842.2,HSALNG0009407,l11775
NONHSAG038376.2,-,l11776
NONHSAG005590.2,HSALNG0077208,l11777
NONHSAG049226.2,HSALNG0062524,l11778
NONHSAG023190.2,HSALNG0119608,l11779
NONHSAG010217.2,HSALNG0088652,l11780
NONHSAG045212.2,HSALNG0054500,l11781
NONHSAG044189.2,HSALNG0051423,l11782
NONHSAG038647.2,-,l11783
NONHSAG003320.2,HSALNG0008110,l11784
NONHSAG053347.2,HSALNG0074167,l11785
NONHSAG010957.2,HSALNG0090630,l11786
NONHSAG037200.3,HSALNG0032127,l11787
NONHSAG013374.2,HSALNG0096732,l11788
NONHSAG013375.3,HSALNG0096734,l11789
NONHSAG040449.2,HSALNG0042018,l11790
NONHSAG003353.2,HSALNG0141956,l11791
NONHSAG003352.2,HSALNG0008176,l11792
NONHSAG040462.2,HSALNG0042053,l11793
NONHSAG047821.3,HSALNG0058561,l11794
NONHSAG024127.2,HSALNG0122307,l11795
NONHSAG015174.2,HSALNG0101770,l11796
NONHSAG015176.3,HSALNG0101771,l11797
NONHSAG021539.2,HSALNG0115934,l11798
NONHSAG035477.3,HSALNG0027048,l11799
NONHSAG037091.3,HSALNG0031861,l11800
NONHSAG091621.2,HSALNG0039993,l11801
NONHSAG019339.2,-,l11802
NONHSAG003977.3,-,l11803
NONHSAG105132.1,-,l11804
NONHSAG049562.2,HSALNG0063476,l11805
NONHSAG022219.2,HSALNG0117360,l11806
NONHSAG071878.1,HSALNG0113046,l11807
NONHSAG019602.2,HSALNG0111837,l11808
NONHSAG060233.1,HSALNG0075675,l11809
NONHSAG020252.3,HSALNG0113398,l11810
NONHSAG036378.2,HSALNG0029771,l11811
NONHSAG006663.3,HSALNG0080059,l11812
NONHSAG041470.2,-,l11813
NONHSAG053590.2,HSALNG0150738,l11814
NONHSAG002303.3,HSALNG0005799,l11815
NONHSAG018509.2,HSALNG0109399,l11816
NONHSAG007663.2,HSALNG0082691,l11817
NONHSAG023821.3,HSALNG0121453,l11818
NONHSAG016280.3,HSALNG0104523,l11819
NONHSAG018601.3,HSALNG0109594,l11820
NONHSAG041552.2,HSALNG0044904,l11821
NONHSAG016829.2,HSALNG0105775,l11822
NONHSAG016831.2,HSALNG0105776,l11823
NONHSAG011905.2,HSALNG0093084,l11824
NONHSAG001942.2,-,l11825
NONHSAG001941.3,HSALNG0004792,l11826
NONHSAG020153.2,HSALNG0113112,l11827
NONHSAG045202.2,-,l11828
NONHSAG012614.3,HSALNG0094749,l11829
NONHSAG015341.3,HSALNG0102203,l11830
NONHSAG015348.2,HSALNG0102215,l11831
NONHSAG015348.2,HSALNG0102214,l11832
NONHSAG006254.2,-,l11833
NONHSAG015524.2,HSALNG0102587,l11834
NONHSAG019300.2,HSALNG0111095,l11835
NONHSAG019299.2,-,l11836
NONHSAG057387.2,HSALNG0012233,l11837
NONHSAG004921.3,HSALNG0012244,l11838
NONHSAG016472.2,HSALNG0104905,l11839
NONHSAG039355.2,HSALNG0038596,l11840
NONHSAG053463.2,-,l11841
NONHSAG051380.2,HSALNG0068920,l11842
NONHSAG050596.2,HSALNG0066506,l11843
NONHSAG114100.1,HSALNG0066510,l11844
NONHSAG050563.2,HSALNG0066329,l11845
NONHSAG036906.2,HSALNG0031373,l11846
NONHSAG016981.2,HSALNG0106124,l11847
NONHSAG016980.2,HSALNG0144521,l11848
NONHSAG031914.3,HSALNG0130541,l11849
NONHSAG003198.3,HSALNG0007801,l11850
NONHSAG052887.2,-,l11851
NONHSAG000895.2,-,l11852
NONHSAG027461.3,HSALNG0014194,l11853
NONHSAG013144.2,HSALNG0096098,l11854
NONHSAG013143.2,HSALNG0096097,l11855
NONHSAG005595.2,HSALNG0077221,l11856
NONHSAG005596.2,HSALNG0077223,l11857
NONHSAG018613.3,HSALNG0109615,l11858
NONHSAG071661.2,HSALNG0111284,l11859
NONHSAG005996.2,HSALNG0078285,l11860
NONHSAG043860.2,-,l11861
NONHSAG041270.2,HSALNG0044224,l11862
NONHSAG103172.2,HSALNG0074752,l11863
NONHSAG053586.3,HSALNG0074742,l11864
NONHSAG041328.2,HSALNG0044340,l11865
NONHSAG017853.2,HSALNG0108083,l11866
NONHSAG015550.2,-,l11867
NONHSAG035106.2,HSALNG0025995,l11868
NONHSAG011000.2,HSALNG0090744,l11869
NONHSAG012409.2,HSALNG0094300,l11870
NONHSAG036760.2,HSALNG0030988,l11871
-,HSALNG0142283,l11872
NONHSAG058112.2,HSALNG0142330,l11873
NONHSAG058112.2,HSALNG0006857,l11874
NONHSAG002758.2,HSALNG0006856,l11875
NONHSAG002759.2,HSALNG0006856,l11876
NONHSAG085953.2,HSALNG0030996,l11877
NONHSAG037635.2,HSALNG0033354,l11878
NONHSAG004448.3,HSALNG0010997,l11879
NONHSAG012429.3,HSALNG0094342,l11880
NONHSAG023124.2,HSALNG0119481,l11881
NONHSAG054225.2,-,l11882
NONHSAG052732.2,-,l11883
NONHSAG039236.2,HSALNG0038257,l11884
NONHSAG006945.3,HSALNG0080869,l11885
NONHSAG023036.3,HSALNG0119325,l11886
NONHSAG023028.2,HSALNG0119317,l11887
NONHSAG019905.2,-,l11888
NONHSAG019905.2,HSALNG0112516,l11889
NONHSAG019910.2,-,l11890
NONHSAG053366.2,HSALNG0074232,l11891
NONHSAG053367.2,HSALNG0074232,l11892
NONHSAG101670.1,HSALNG0074238,l11893
NONHSAG038515.2,HSALNG0036066,l11894
-,HSALNG0073097,l11895
NONHSAG052985.3,HSALNG0073099,l11896
NONHSAG005339.2,HSALNG0076494,l11897
NONHSAG084191.2,HSALNG0135019,l11898
NONHSAG033752.2,HSALNG0135027,l11899
NONHSAG031623.2,HSALNG0129620,l11900
NONHSAG023704.3,HSALNG0120942,l11901
NONHSAG023798.2,HSALNG0121376,l11902
NONHSAG102156.1,HSALNG0072943,l11903
NONHSAG052911.2,HSALNG0072941,l11904
NONHSAG022544.2,HSALNG0118244,l11905
NONHSAG017978.2,HSALNG0144619,l11906
NONHSAG010554.2,HSALNG0089457,l11907
NONHSAG053205.3,HSALNG0150965,l11908
NONHSAG038030.2,HSALNG0034652,l11909
NONHSAG053313.2,HSALNG0074025,l11910
NONHSAG007059.3,HSALNG0081171,l11911
NONHSAG035878.2,HSALNG0028414,l11912
NONHSAG010249.2,-,l11913
NONHSAG022110.3,HSALNG0117142,l11914
NONHSAG022112.2,-,l11915
NONHSAG022103.3,HSALNG0117134,l11916
NONHSAG013859.3,HSALNG0098166,l11917
NONHSAG006949.2,HSALNG0080889,l11918
NONHSAG036328.2,HSALNG0147643,l11919
NONHSAG036329.2,HSALNG0147643,l11920
NONHSAG036331.2,HSALNG0147643,l11921
NONHSAG108062.1,HSALNG0106761,l11922
NONHSAG039231.2,HSALNG0038228,l11923
NONHSAG010566.3,HSALNG0089511,l11924
NONHSAG045446.3,HSALNG0055253,l11925
NONHSAG045448.2,HSALNG0055258,l11926
NONHSAG050100.2,HSALNG0150192,l11927
NONHSAG012806.2,HSALNG0095306,l11928
NONHSAG051848.2,-,l11929
NONHSAG039075.2,HSALNG0037773,l11930
NONHSAG039109.2,HSALNG0037866,l11931
-,HSALNG0032376,l11932
NONHSAG001586.2,HSALNG0003852,l11933
NONHSAG024199.2,HSALNG0122565,l11934
NONHSAG004415.3,HSALNG0010919,l11935
NONHSAG057260.2,HSALNG0010926,l11936
NONHSAG018110.3,HSALNG0108610,l11937
-,HSALNG0113101,l11938
NONHSAG020137.3,HSALNG0113083,l11939
NONHSAG044131.3,HSALNG0051242,l11940
NONHSAG044628.2,HSALNG0052834,l11941
NONHSAG038035.2,HSALNG0148358,l11942
NONHSAG016875.2,HSALNG0105888,l11943
NONHSAG015657.2,HSALNG0103035,l11944
NONHSAG015658.2,HSALNG0103036,l11945
NONHSAG090493.1,HSALNG0044600,l11946
NONHSAG053127.2,HSALNG0073496,l11947
NONHSAG114630.1,-,l11948
NONHSAG005649.2,HSALNG0142547,l11949
NONHSAG035436.2,HSALNG0026871,l11950
NONHSAG027249.2,-,l11951
NONHSAG101142.2,HSALNG0069682,l11952
NONHSAG063184.1,-,l11953
NONHSAG063184.1,HSALNG0088002,l11954
NONHSAG009982.2,HSALNG0088010,l11955
NONHSAG017022.2,HSALNG0106240,l11956
NONHSAG112153.1,HSALNG0037031,l11957
NONHSAG005903.3,HSALNG0077963,l11958
NONHSAG065384.1,HSALNG0090252,l11959
NONHSAG000658.2,HSALNG0001636,l11960
NONHSAG075258.1,HSALNG0122307,l11961
NONHSAG023615.2,HSALNG0120634,l11962
NONHSAG012001.2,HSALNG0143707,l11963
-,HSALNG0044452,l11964
NONHSAG019883.2,HSALNG0112475,l11965
NONHSAG019888.2,HSALNG0112484,l11966
NONHSAG019892.2,HSALNG0112489,l11967
NONHSAG003945.2,HSALNG0009695,l11968
NONHSAG010939.2,HSALNG0090565,l11969
NONHSAG011902.2,HSALNG0093083,l11970
NONHSAG039272.2,HSALNG0038366,l11971
NONHSAG049135.2,HSALNG0062275,l11972
NONHSAG011581.3,HSALNG0092080,l11973
NONHSAG005898.2,HSALNG0077959,l11974
NONHSAG050005.2,HSALNG0064642,l11975
NONHSAG037024.2,HSALNG0031716,l11976
NONHSAG037023.2,HSALNG0031713,l11977
NONHSAG037021.3,HSALNG0031713,l11978
NONHSAG051348.2,HSALNG0068787,l11979
NONHSAG043629.3,HSALNG0049607,l11980
NONHSAG050292.2,HSALNG0065513,l11981
NONHSAG020213.2,HSALNG0113279,l11982
NONHSAG071904.1,HSALNG0113279,l11983
NONHSAG006376.2,HSALNG0079226,l11984
NONHSAG048424.2,HSALNG0060170,l11985
-,HSALNG0117530,l11986
NONHSAG022263.2,HSALNG0117527,l11987
NONHSAG096609.1,HSALNG0060847,l11988
NONHSAG022261.2,HSALNG0117521,l11989
NONHSAG054672.2,-,l11990
NONHSAG016733.2,HSALNG0105557,l11991
NONHSAG015516.2,HSALNG0102566,l11992
NONHSAG036098.2,HSALNG0028994,l11993
NONHSAG020161.2,HSALNG0113128,l11994
NONHSAG020163.2,HSALNG0113139,l11995
NONHSAG015112.2,HSALNG0101629,l11996
NONHSAG015111.2,HSALNG0101628,l11997
NONHSAG005714.3,HSALNG0077549,l11998
NONHSAG016934.2,HSALNG0105984,l11999
NONHSAG016783.3,HSALNG0105650,l12000
NONHSAG038868.2,HSALNG0037139,l12001
NONHSAG013944.3,HSALNG0098593,l12002
NONHSAG007689.2,HSALNG0082729,l12003
NONHSAG093019.2,HSALNG0048332,l12004
NONHSAG028191.2,-,l12005
NONHSAG050643.3,HSALNG0066653,l12006
NONHSAG088662.1,HSALNG0038637,l12007
NONHSAG019632.2,-,l12008
NONHSAG019631.2,-,l12009
NONHSAG111274.1,HSALNG0027072,l12010
NONHSAG016098.2,HSALNG0104217,l12011
NONHSAG069475.1,HSALNG0104222,l12012
NONHSAG016100.3,HSALNG0104222,l12013
NONHSAG016578.2,-,l12014
NONHSAG026967.3,HSALNG0012914,l12015
NONHSAG026969.2,HSALNG0012921,l12016
NONHSAG038871.2,HSALNG0037163,l12017
NONHSAG039282.2,HSALNG0038399,l12018
NONHSAG114123.1,HSALNG0067317,l12019
NONHSAG019817.2,HSALNG0112319,l12020
NONHSAG049821.2,HSALNG0064154,l12021
NONHSAG029181.3,HSALNG0018586,l12022
NONHSAG018008.2,HSALNG0108407,l12023
NONHSAG018010.2,HSALNG0108407,l12024
NONHSAG018011.2,HSALNG0108411,l12025
NONHSAG003627.2,HSALNG0008819,l12026
NONHSAG053281.2,HSALNG0073929,l12027
NONHSAG005859.2,HSALNG0077858,l12028
NONHSAG005856.2,HSALNG0077855,l12029
NONHSAG074052.2,HSALNG0114965,l12030
NONHSAG043915.2,HSALNG0050538,l12031
NONHSAG060544.1,HSALNG0142798,l12032
NONHSAG054312.2,HSALNG0137498,l12033
NONHSAG038040.2,HSALNG0034691,l12034
NONHSAG020074.2,HSALNG0112928,l12035
NONHSAG039084.2,HSALNG0037802,l12036
NONHSAG041246.2,HSALNG0044154,l12037
NONHSAG024090.2,HSALNG0122196,l12038
NONHSAG018097.2,HSALNG0108586,l12039
NONHSAG018097.2,HSALNG0108582,l12040
NONHSAG053168.2,HSALNG0150700,l12041
NONHSAG031509.2,HSALNG0129325,l12042
NONHSAG015579.2,HSALNG0102720,l12043
NONHSAG060224.1,HSALNG0075611,l12044
NONHSAG043640.2,-,l12045
NONHSAG004805.3,HSALNG0011937,l12046
NONHSAG044777.2,HSALNG0053319,l12047
NONHSAG023473.2,HSALNG0120265,l12048
NONHSAG023471.2,HSALNG0120262,l12049
-,HSALNG0116691,l12050
NONHSAG021901.2,HSALNG0145087,l12051
NONHSAG013677.2,HSALNG0097602,l12052
NONHSAG114048.1,HSALNG0064557,l12053
NONHSAG049978.3,HSALNG0064563,l12054
NONHSAG003219.2,HSALNG0141944,l12055
NONHSAG036051.2,HSALNG0028888,l12056
NONHSAG038378.2,HSALNG0035692,l12057
NONHSAG038380.2,HSALNG0035699,l12058
NONHSAG015737.2,-,l12059
NONHSAG019861.2,HSALNG0112432,l12060
NONHSAG093274.1,HSALNG0050626,l12061
NONHSAG037967.2,HSALNG0034510,l12062
NONHSAG039731.2,HSALNG0039827,l12063
NONHSAG039730.2,HSALNG0039827,l12064
NONHSAG050503.3,HSALNG0066145,l12065
NONHSAG050505.2,HSALNG0066155,l12066
NONHSAG036809.2,-,l12067
NONHSAG063319.1,HSALNG0082861,l12068
NONHSAG016618.3,HSALNG0105295,l12069
NONHSAG042531.2,-,l12070
NONHSAG044751.2,HSALNG0053237,l12071
NONHSAG003614.2,HSALNG0008786,l12072
NONHSAG052901.2,HSALNG0072915,l12073
NONHSAG053254.2,-,l12074
NONHSAG004092.2,HSALNG0010032,l12075
NONHSAG005853.2,HSALNG0142773,l12076
NONHSAG023633.3,HSALNG0120728,l12077
NONHSAG009115.3,HSALNG0085819,l12078
NONHSAG014316.2,-,l12079
NONHSAG003203.2,HSALNG0141943,l12080
NONHSAG003207.2,HSALNG0007819,l12081
NONHSAG034498.2,HSALNG0024335,l12082
NONHSAG034497.2,HSALNG0024330,l12083
NONHSAG005127.2,HSALNG0075911,l12084
NONHSAG051800.2,HSALNG0070048,l12085
NONHSAG051798.2,HSALNG0070048,l12086
NONHSAG034200.2,HSALNG0136122,l12087
NONHSAG078961.1,HSALNG0017779,l12088
NONHSAG052055.2,HSALNG0070821,l12089
NONHSAG014742.2,HSALNG0100683,l12090
NONHSAG013629.2,HSALNG0097443,l12091
NONHSAG003655.2,HSALNG0008888,l12092
NONHSAG020037.2,HSALNG0112818,l12093
NONHSAG020040.3,HSALNG0112822,l12094
NONHSAG036504.2,-,l12095
NONHSAG036505.3,HSALNG0030152,l12096
NONHSAG005916.2,HSALNG0077988,l12097
NONHSAG037790.3,HSALNG0033963,l12098
NONHSAG061566.2,HSALNG0080877,l12099
NONHSAG037396.3,HSALNG0032644,l12100
NONHSAG037395.3,HSALNG0032638,l12101
NONHSAG023435.2,HSALNG0120173,l12102
NONHSAG023439.2,HSALNG0120178,l12103
NONHSAG115371.1,HSALNG0072861,l12104
NONHSAG109062.1,HSALNG0120780,l12105
NONHSAG050253.3,HSALNG0065387,l12106
NONHSAG043694.3,HSALNG0049818,l12107
NONHSAG043694.3,HSALNG0049817,l12108
NONHSAG007630.2,HSALNG0082630,l12109
NONHSAG007631.2,HSALNG0082631,l12110
NONHSAG016426.2,HSALNG0104791,l12111
NONHSAG016427.2,-,l12112
NONHSAG011800.3,HSALNG0092694,l12113
NONHSAG039434.2,HSALNG0038805,l12114
NONHSAG003645.2,HSALNG0008856,l12115
NONHSAG007196.2,HSALNG0081627,l12116
NONHSAG038728.2,HSALNG0036656,l12117
NONHSAG016623.2,HSALNG0105310,l12118
NONHSAG016631.2,HSALNG0105327,l12119
NONHSAG016630.2,HSALNG0105325,l12120
NONHSAG027517.2,-,l12121
NONHSAG003798.2,HSALNG0009252,l12122
NONHSAG003316.2,-,l12123
NONHSAG006785.2,HSALNG0080397,l12124
NONHSAG042128.3,HSALNG0046300,l12125
NONHSAG042067.2,HSALNG0046156,l12126
NONHSAG011590.2,HSALNG0092088,l12127
NONHSAG073508.2,HSALNG0114298,l12128
NONHSAG044067.2,HSALNG0051074,l12129
NONHSAG038217.2,HSALNG0148117,l12130
NONHSAG053370.2,HSALNG0074243,l12131
NONHSAG053372.2,HSALNG0074243,l12132
-,HSALNG0037489,l12133
NONHSAG035342.2,HSALNG0026600,l12134
NONHSAG015874.3,HSALNG0103668,l12135
NONHSAG036634.2,HSALNG0030632,l12136
NONHSAG001385.2,HSALNG0003406,l12137
NONHSAG001388.2,HSALNG0003433,l12138
NONHSAG105207.1,HSALNG0011390,l12139
NONHSAG005184.2,HSALNG0076051,l12140
NONHSAG071209.2,HSALNG0106914,l12141
NONHSAG011804.2,HSALNG0092705,l12142
NONHSAG075250.1,HSALNG0122252,l12143
NONHSAG020126.2,HSALNG0113062,l12144
NONHSAG010211.3,-,l12145
NONHSAG053631.2,HSALNG0074850,l12146
NONHSAG004775.2,HSALNG0011876,l12147
NONHSAG004774.2,HSALNG0011874,l12148
NONHSAG015211.2,HSALNG0101875,l12149
NONHSAG093539.1,HSALNG0052929,l12150
NONHSAG003237.3,HSALNG0007894,l12151
NONHSAG054221.3,HSALNG0137241,l12152
NONHSAG053557.3,HSALNG0074656,l12153
NONHSAG097425.2,HSALNG0062220,l12154
NONHSAG037961.2,HSALNG0034476,l12155
NONHSAG045070.3,HSALNG0054122,l12156
NONHSAG013917.2,HSALNG0098437,l12157
NONHSAG065037.1,HSALNG0094142,l12158
NONHSAG016674.3,HSALNG0105420,l12159
NONHSAG029614.3,HSALNG0019857,l12160
NONHSAG050211.2,HSALNG0065245,l12161
NONHSAG053029.2,HSALNG0073236,l12162
NONHSAG010941.2,HSALNG0090565,l12163
NONHSAG058649.2,HSALNG0000216,l12164
NONHSAG000136.3,HSALNG0000220,l12165
NONHSAG003784.3,HSALNG0009219,l12166
NONHSAG052512.2,HSALNG0071743,l12167
NONHSAG047710.2,HSALNG0058359,l12168
NONHSAG037730.3,HSALNG0033718,l12169
NONHSAG016956.2,HSALNG0106054,l12170
NONHSAG003686.2,-,l12171
NONHSAG036205.3,HSALNG0029310,l12172
NONHSAG023637.3,HSALNG0120741,l12173
NONHSAG041029.2,HSALNG0043546,l12174
NONHSAG040066.2,HSALNG0040668,l12175
NONHSAG040065.2,HSALNG0040668,l12176
NONHSAG002859.2,HSALNG0007049,l12177
NONHSAG064875.2,HSALNG0092536,l12178
NONHSAG039897.2,-,l12179
NONHSAG014151.2,HSALNG0099286,l12180
NONHSAG103375.1,HSALNG0137498,l12181
NONHSAG056044.2,HSALNG0000051,l12182
NONHSAG000069.2,HSALNG0000076,l12183
NONHSAG051214.2,HSALNG0068309,l12184
